ArticleID,Journal,Volume,Issue,FirstPage,PubDate,CiteCount,LastPage,Year
484,ECA,56,4,955,1988-07-01,14.0,971,1988
485,ECA,56,4,973,1988-07-01,6.0,979,1988
486,ECA,56,4,981,1988-07-01,27.0,989,1988
487,ECA,56,3,497,1988-05-01,137.0,530,1988
488,ECA,56,3,531,1988-05-01,57.0,548,1988
489,ECA,56,3,549,1988-05-01,200.0,569,1988
490,ECA,56,3,571,1988-05-01,239.0,599,1988
491,ECA,56,3,601,1988-05-01,66.0,611,1988
492,ECA,56,3,613,1988-05-01,19.0,643,1988
493,ECA,56,3,645,1988-05-01,8.0,659,1988
494,ECA,56,3,661,1988-05-01,43.0,692,1988
495,ECA,56,3,693,1988-05-01,65.0,700,1988
496,ECA,56,2,259,1988-03-01,602.0,293,1988
497,ECA,56,2,295,1988-03-01,60.0,316,1988
498,ECA,56,2,317,1988-03-01,21.0,333,1988
499,ECA,56,2,335,1988-03-01,68.0,360,1988
500,ECA,56,2,361,1988-03-01,11.0,382,1988
501,ECA,56,2,383,1988-03-01,445.0,396,1988
502,ECA,56,2,397,1988-03-01,103.0,410,1988
503,ECA,56,2,411,1988-03-01,69.0,432,1988
504,ECA,56,2,433,1988-03-01,56.0,447,1988
505,ECA,56,2,449,1988-03-01,48.0,466,1988
506,ECA,56,1,1,1988-01-01,208.0,36,1988
507,ECA,56,1,37,1988-01-01,144.0,61,1988
508,ECA,56,1,63,1988-01-01,412.0,90,1988
509,ECA,56,1,91,1988-01-01,109.0,118,1988
510,ECA,56,1,119,1988-01-01,16.0,145,1988
511,ECA,56,1,147,1988-01-01,28.0,172,1988
512,ECA,55,6,1249,1987-11-01,274.0,1273,1987
513,ECA,55,6,1275,1987-11-01,207.0,1304,1987
514,ECA,55,6,1305,1987-11-01,42.0,1329,1987
515,ECA,55,6,1331,1987-11-01,23.0,1348,1987
516,ECA,55,6,1349,1987-11-01,102.0,1365,1987
517,ECA,55,6,1367,1987-11-01,39.0,1389,1987
518,ECA,55,6,1391,1987-11-01,113.0,1402,1987
519,ECA,55,6,1403,1987-11-01,70.0,1418,1987
520,ECA,55,6,1419,1987-11-01,65.0,1431,1987
521,ECA,55,6,1433,1987-11-01,10.0,1450,1987
522,ECA,55,6,1451,1987-11-01,28.0,1459,1987
523,ECA,55,5,999,1987-09-01,399.0,1033,1987
524,ECA,55,5,1035,1987-09-01,531.0,1056,1987
525,ECA,55,5,1057,1987-09-01,20.0,1074,1987
526,ECA,55,5,1075,1987-09-01,58.0,1108,1987
527,ECA,55,5,1109,1987-09-01,61.0,1137,1987
528,ECA,55,5,1139,1987-09-01,19.0,1149,1987
529,ECA,55,5,1151,1987-09-01,106.0,1164,1987
530,ECA,55,5,1165,1987-09-01,37.0,1185,1987
531,ECA,55,5,1187,1987-09-01,18.0,1209,1987
532,ECA,55,4,749,1987-07-01,299.0,764,1987
533,ECA,55,4,765,1987-07-01,386.0,799,1987
534,ECA,55,4,801,1987-07-01,122.0,817,1987
535,ECA,55,4,819,1987-07-01,175.0,847,1987
536,ECA,55,4,849,1987-07-01,30.0,874,1987
537,ECA,55,4,875,1987-07-01,142.0,891,1987
538,ECA,55,4,893,1987-07-01,16.0,909,1987
539,ECA,55,4,911,1987-07-01,97.0,922,1987
540,ECA,55,4,923,1987-07-01,97.0,933,1987
541,ECA,55,4,935,1987-07-01,41.0,961,1987
542,ECA,55,4,963,1987-07-01,46.0,976,1987
543,ECA,55,3,491,1987-05-01,268.0,513,1987
544,ECA,55,3,515,1987-05-01,16.0,531,1987
545,ECA,55,3,533,1987-05-01,55.0,557,1987
546,ECA,55,3,559,1987-05-01,60.0,585,1987
547,ECA,55,3,587,1987-05-01,260.0,613,1987
548,ECA,55,3,615,1987-05-01,176.0,632,1987
549,ECA,55,3,633,1987-05-01,82.0,646,1987
550,ECA,55,3,647,1987-05-01,332.0,661,1987
551,ECA,55,3,663,1987-05-01,55.0,674,1987
552,ECA,55,3,675,1987-05-01,131.0,685,1987
553,ECA,55,2,251,1987-03-01,7972.0,276,1987
554,ECA,55,2,277,1987-03-01,1134.0,301,1987
555,ECA,55,2,303,1987-03-01,819.0,328,1987
556,ECA,55,2,329,1987-03-01,71.0,355,1987
557,ECA,55,2,357,1987-03-01,96.0,362,1987
558,ECA,55,2,363,1987-03-01,318.0,390,1987
559,ECA,55,2,391,1987-03-01,704.0,407,1987
560,ECA,55,2,409,1987-03-01,121.0,424,1987
561,ECA,55,2,425,1987-03-01,22.0,439,1987
562,ECA,55,2,441,1987-03-01,99.0,467,1987
563,ECA,55,1,1,1987-01-01,517.0,18,1987
564,ECA,55,1,19,1987-01-01,19.0,41,1987
565,ECA,55,1,43,1987-01-01,443.0,68,1987
566,ECA,55,1,69,1987-01-01,32.0,94,1987
567,ECA,55,1,95,1987-01-01,804.0,115,1987
568,ECA,55,1,117,1987-01-01,64.0,142,1987
569,ECA,55,1,143,1987-01-01,184.0,154,1987
570,ECA,54,6,1259,1986-11-01,29.0,1270,1986
571,ECA,54,6,1271,1986-11-01,15.0,1318,1986
572,ECA,54,6,1319,1986-11-01,79.0,1338,1986
573,ECA,54,6,1339,1986-11-01,70.0,1356,1986
574,ECA,54,6,1357,1986-11-01,78.0,1373,1986
575,ECA,54,6,1375,1986-11-01,132.0,1385,1986
576,ECA,54,6,1387,1986-11-01,14.0,1405,1986
577,ECA,54,6,1407,1986-11-01,76.0,1423,1986
578,ECA,54,6,1425,1986-11-01,12.0,1433,1986
579,ECA,54,6,1435,1986-11-01,191.0,1460,1986
580,ECA,54,6,1461,1986-11-01,151.0,1481,1986
582,ECA,54,5,1003,1986-09-01,598.0,1037,1986
583,ECA,54,5,1039,1986-09-01,155.0,1053,1986
584,ECA,54,5,1055,1986-09-01,113.0,1078,1986
585,ECA,54,5,1079,1986-09-01,66.0,1097,1986
586,ECA,54,5,1099,1986-09-01,370.0,1128,1986
587,ECA,54,5,1129,1986-09-01,153.0,1160,1986
588,ECA,54,5,1161,1986-09-01,48.0,1183,1986
589,ECA,54,5,1185,1986-09-01,54.0,1195,1986
590,ECA,54,5,1197,1986-09-01,10.0,1205,1986
591,ECA,54,5,1207,1986-09-01,3.0,1235,1986
592,ECA,54,5,1237,1986-09-01,107.0,1242,1986
593,ECA,54,4,755,1986-07-01,340.0,784,1986
594,ECA,54,4,785,1986-07-01,101.0,806,1986
595,ECA,54,4,807,1986-07-01,46.0,818,1986
596,ECA,54,4,819,1986-07-01,41.0,844,1986
597,ECA,54,4,845,1986-07-01,51.0,868,1986
598,ECA,54,4,869,1986-07-01,94.0,880,1986
599,ECA,54,4,881,1986-07-01,18.0,895,1986
600,ECA,54,4,897,1986-07-01,27.0,908,1986
601,ECA,54,4,909,1986-07-01,24.0,921,1986
602,ECA,54,4,923,1986-07-01,183.0,942,1986
603,ECA,54,4,943,1986-07-01,115.0,960,1986
604,ECA,54,4,961,1986-07-01,16.0,979,1986
605,ECA,54,3,507,1986-05-01,30.0,532,1986
606,ECA,54,3,533,1986-05-01,908.0,554,1986
607,ECA,54,3,555,1986-05-01,124.0,584,1986
608,ECA,54,3,585,1986-05-01,58.0,605,1986
609,ECA,54,3,607,1986-05-01,435.0,622,1986
610,ECA,54,3,623,1986-05-01,160.0,640,1986
611,ECA,54,3,641,1986-05-01,18.0,655,1986
612,ECA,54,3,657,1986-05-01,234.0,678,1986
613,ECA,54,2,249,1986-03-01,212.0,273,1986
614,ECA,54,2,275,1986-03-01,94.0,294,1986
615,ECA,54,2,295,1986-03-01,10.0,312,1986
616,ECA,54,2,313,1986-03-01,30.0,321,1986
617,ECA,54,2,323,1986-03-01,168.0,358,1986
618,ECA,54,2,359,1986-03-01,4.0,362,1986
619,ECA,54,2,363,1986-03-01,33.0,374,1986
620,ECA,54,2,395,1986-03-01,14.0,414,1986
621,ECA,54,2,415,1986-03-01,3.0,424,1986
622,ECA,54,1,1,1986-01-01,42.0,21,1986
623,ECA,54,1,23,1986-01-01,92.0,45,1986
624,ECA,54,1,47,1986-01-01,37.0,63,1986
625,ECA,54,1,65,1986-01-01,55.0,86,1986
626,ECA,54,1,87,1986-01-01,6.0,94,1986
627,ECA,54,1,95,1986-01-01,17.0,108,1986
628,ECA,54,1,109,1986-01-01,50.0,127,1986
629,ECA,54,1,129,1986-01-01,37.0,138,1986
630,ECA,54,1,139,1986-01-01,33.0,151,1986
631,ECA,54,1,153,1986-01-01,35.0,169,1986
632,ECA,54,1,171,1986-01-01,10.0,188,1986
633,ECA,53,6,1255,1985-11-01,156.0,1282,1985
634,ECA,53,6,1283,1985-11-01,12.0,1294,1985
635,ECA,53,6,1295,1985-11-01,35.0,1313,1985
636,ECA,53,6,1315,1985-11-01,2210.0,1335,1985
637,ECA,53,6,1337,1985-11-01,159.0,1356,1985
638,ECA,53,6,1357,1985-11-01,264.0,1367,1985
639,ECA,53,6,1369,1985-11-01,28.0,1393,1985
640,ECA,53,6,1395,1985-11-01,92.0,1409,1985
641,ECA,53,6,1411,1985-11-01,21.0,1419,1985
642,ECA,53,6,1421,1985-11-01,93.0,1437,1985
643,ECA,53,6,1499,1985-11-01,125.0,1528,1985
644,ECA,53,5,995,1985-09-01,400.0,1045,1985
645,ECA,53,5,1047,1985-09-01,231.0,1070,1985
646,ECA,53,5,1071,1985-09-01,125.0,1100,1985
647,ECA,53,5,1101,1985-09-01,83.0,1115,1985
648,ECA,53,5,1117,1985-09-01,57.0,1131,1985
649,ECA,53,5,1133,1985-09-01,190.0,1150,1985
650,ECA,53,5,1151,1985-09-01,205.0,1172,1985
651,ECA,53,5,1173,1985-09-01,132.0,1198,1985
652,ECA,53,5,1199,1985-09-01,13.0,1232,1985
653,ECA,53,5,1233,1985-09-01,5.0,1247,1985
654,ECA,53,4,745,1985-07-01,9.0,756,1985
655,ECA,53,4,757,1985-07-01,21.0,765,1985
656,ECA,53,4,767,1985-07-01,183.0,781,1985
657,ECA,53,4,783,1985-07-01,42.0,805,1985
658,ECA,53,4,807,1985-07-01,7.0,816,1985
659,ECA,53,4,817,1985-07-01,17.0,835,1985
660,ECA,53,4,837,1985-07-01,50.0,872,1985
661,ECA,53,4,873,1985-07-01,90.0,888,1985
662,ECA,53,4,889,1985-07-01,31.0,904,1985
663,ECA,53,4,905,1985-07-01,172.0,922,1985
664,ECA,53,4,923,1985-07-01,90.0,944,1985
665,ECA,53,4,945,1985-07-01,35.0,961,1985
666,ECA,53,4,963,1985-07-01,13.0,976,1985
667,ECA,53,3,503,1985-05-01,260.0,543,1985
668,ECA,53,3,545,1985-05-01,26.0,566,1985
669,ECA,53,3,567,1985-05-01,103.0,585,1985
670,ECA,53,3,587,1985-05-01,13.0,597,1985
671,ECA,53,3,599,1985-05-01,69.0,612,1985
672,ECA,53,3,613,1985-05-01,55.0,628,1985
673,ECA,53,3,629,1985-05-01,202.0,657,1985
674,ECA,53,3,659,1985-05-01,7.0,665,1985
675,ECA,53,2,253,1985-03-01,23.0,269,1985
676,ECA,53,2,271,1985-03-01,44.0,293,1985
677,ECA,53,2,295,1985-03-01,39.0,306,1985
678,ECA,53,2,307,1985-03-01,53.0,327,1985
679,ECA,53,2,329,1985-03-01,218.0,343,1985
680,ECA,53,2,345,1985-03-01,203.0,361,1985
681,ECA,53,2,363,1985-03-01,604.0,384,1985
682,ECA,53,2,385,1985-03-01,2329.0,407,1985
683,ECA,53,2,409,1985-03-01,6.0,432,1985
684,ECA,53,2,433,1985-03-01,93.0,453,1985
685,ECA,53,2,455,1985-03-01,35.0,461,1985
686,ECA,53,1,1,1985-01-01,37.0,29,1985
687,ECA,53,1,31,1985-01-01,14.0,48,1985
688,ECA,53,1,69,1985-01-01,205.0,76,1985
689,ECA,53,1,77,1985-01-01,20.0,84,1985
690,ECA,53,1,85,1985-01-01,53.0,108,1985
691,ECA,53,1,109,1985-01-01,15.0,127,1985
692,ECA,53,1,129,1985-01-01,143.0,156,1985
693,ECA,53,1,157,1985-01-01,27.0,175,1985
694,ECA,53,1,177,1985-01-01,17.0,200,1985
695,ECA,52,6,1327,1984-11-01,16.0,1350,1984
696,ECA,52,6,1351,1984-11-01,252.0,1364,1984
697,ECA,52,6,1365,1984-11-01,10.0,1368,1984
698,ECA,52,6,1369,1984-11-01,259.0,1385,1984
699,ECA,52,6,1387,1984-11-01,31.0,1414,1984
700,ECA,52,6,1415,1984-11-01,23.0,1435,1984
701,ECA,52,6,1437,1984-11-01,27.0,1451,1984
702,ECA,52,6,1453,1984-11-01,37.0,1471,1984
703,ECA,52,6,1473,1984-11-01,252.0,1518,1984
704,ECA,52,5,1085,1984-09-01,66.0,1116,1984
705,ECA,52,5,1117,1984-09-01,47.0,1127,1984
706,ECA,52,5,1151,1984-09-01,9.0,1166,1984
707,ECA,52,5,1167,1984-09-01,21.0,1177,1984
708,ECA,52,5,1179,1984-09-01,5.0,1189,1984
709,ECA,52,5,1191,1984-09-01,5.0,1198,1984
710,ECA,52,5,1199,1984-09-01,140.0,1218,1984
711,ECA,52,5,1219,1984-09-01,805.0,1240,1984
712,ECA,52,5,1241,1984-09-01,138.0,1269,1984
713,ECA,52,5,1271,1984-09-01,15.0,1289,1984
714,ECA,52,5,1291,1984-09-01,25.0,1312,1984
715,ECA,52,4,811,1984-07-01,61.0,825,1984
716,ECA,52,4,827,1984-07-01,51.0,842,1984
717,ECA,52,4,843,1984-07-01,39.0,863,1984
718,ECA,52,4,865,1984-07-01,127.0,872,1984
719,ECA,52,4,873,1984-07-01,15.0,885,1984
720,ECA,52,4,887,1984-07-01,50.0,907,1984
721,ECA,52,4,909,1984-07-01,1377.0,938,1984
722,ECA,52,4,939,1984-07-01,45.0,961,1984
723,ECA,52,4,963,1984-07-01,4.0,974,1984
724,ECA,52,4,975,1984-07-01,58.0,993,1984
725,ECA,52,4,995,1984-07-01,78.0,1005,1984
726,ECA,52,4,1007,1984-07-01,412.0,1028,1984
727,ECA,52,4,1029,1984-07-01,494.0,1050,1984
728,ECA,52,3,541,1984-05-01,243.0,561,1984
729,ECA,52,3,563,1984-05-01,25.0,578,1984
730,ECA,52,3,579,1984-05-01,240.0,597,1984
731,ECA,52,3,599,1984-05-01,17.0,630,1984
732,ECA,52,3,631,1984-05-01,45.0,645,1984
733,ECA,52,3,647,1984-05-01,293.0,663,1984
734,ECA,52,3,665,1984-05-01,87.0,680,1984
735,ECA,52,3,681,1984-05-01,468.0,700,1984
736,ECA,52,3,701,1984-05-01,387.0,720,1984
737,ECA,52,3,721,1984-05-01,36.0,736,1984
738,ECA,52,3,737,1984-05-01,21.0,760,1984
739,ECA,52,2,271,1984-03-01,1091.0,320,1984
740,ECA,52,2,321,1984-03-01,30.0,343,1984
741,ECA,52,2,345,1984-03-01,517.0,362,1984
742,ECA,52,2,363,1984-03-01,31.0,389,1984
743,ECA,52,2,391,1984-03-01,73.0,418,1984
744,ECA,52,2,419,1984-03-01,4.0,426,1984
745,ECA,52,2,427,1984-03-01,11.0,448,1984
746,ECA,52,2,449,1984-03-01,364.0,460,1984
747,ECA,52,2,461,1984-03-01,57.0,487,1984
748,ECA,52,2,489,1984-03-01,49.0,506,1984
749,ECA,52,2,507,1984-03-01,59.0,530,1984
750,ECA,52,1,21,1984-01-01,193.0,45,1984
751,ECA,52,1,47,1984-01-01,114.0,57,1984
752,ECA,52,1,59,1984-01-01,64.0,86,1984
753,ECA,52,1,87,1984-01-01,720.0,100,1984
754,ECA,52,1,123,1984-01-01,4.0,141,1984
755,ECA,52,1,143,1984-01-01,180.0,161,1984
756,ECA,52,1,163,1984-01-01,155.0,183,1984
757,ECA,52,1,185,1984-01-01,14.0,202,1984
758,ECA,51,6,1605,1983-11-01,42.0,1633,1983
759,ECA,51,6,1635,1983-11-01,132.0,1659,1983
760,ECA,51,6,1661,1983-11-01,76.0,1676,1983
761,ECA,51,6,1677,1983-11-01,27.0,1698,1983
762,ECA,51,6,1699,1983-11-01,19.0,1730,1983
763,ECA,51,6,1731,1983-11-01,75.0,1751,1983
764,ECA,51,6,1753,1983-11-01,67.0,1765,1983
765,ECA,51,6,1767,1983-11-01,157.0,1797,1983
766,ECA,51,6,1799,1983-11-01,274.0,1819,1983
767,ECA,51,6,1821,1983-11-01,11.0,1837,1983
768,ECA,51,5,1251,1983-09-01,52.0,1279,1983
769,ECA,51,5,1281,1983-09-01,325.0,1304,1983
770,ECA,51,5,1305,1983-09-01,179.0,1323,1983
771,ECA,51,5,1325,1983-09-01,34.0,1343,1983
772,ECA,51,5,1345,1983-09-01,24.0,1361,1983
773,ECA,51,5,1363,1983-09-01,68.0,1387,1983
774,ECA,51,5,1389,1983-09-01,3.0,1405,1983
775,ECA,51,5,1407,1983-09-01,10.0,1416,1983
776,ECA,51,5,1417,1983-09-01,87.0,1437,1983
777,ECA,51,5,1439,1983-09-01,21.0,1448,1983
778,ECA,51,5,1449,1983-09-01,17.0,1467,1983
779,ECA,51,5,1469,1983-09-01,262.0,1483,1983
780,ECA,51,5,1485,1983-09-01,66.0,1504,1983
781,ECA,51,5,1505,1983-09-01,21.0,1525,1983
782,ECA,51,5,1527,1983-09-01,27.0,1549,1983
783,ECA,51,5,1551,1983-09-01,6.0,1567,1983
784,ECA,51,4,895,1983-07-01,11.0,917,1983
785,ECA,51,4,919,1983-07-01,4.0,938,1983
786,ECA,51,4,939,1983-07-01,104.0,954,1983
787,ECA,51,4,955,1983-07-01,370.0,969,1983
788,ECA,51,4,971,1983-07-01,0.0,980,1983
789,ECA,51,4,981,1983-07-01,74.0,996,1983
790,ECA,51,4,997,1983-07-01,0.0,1019,1983
791,ECA,51,4,1021,1983-07-01,64.0,1031,1983
792,ECA,51,4,1033,1983-07-01,14.0,1046,1983
793,ECA,51,4,1047,1983-07-01,214.0,1064,1983
794,ECA,51,4,1065,1983-07-01,7.0,1092,1983
795,ECA,51,4,1093,1983-07-01,16.0,1108,1983
796,ECA,51,4,1109,1983-07-01,48.0,1119,1983
797,ECA,51,4,1121,1983-07-01,13.0,1144,1983
798,ECA,51,4,1145,1983-07-01,19.0,1168,1983
799,ECA,51,4,1169,1983-07-01,160.0,1185,1983
800,ECA,51,4,1187,1983-07-01,17.0,1207,1983
801,ECA,51,4,1209,1983-07-01,10.0,1219,1983
802,ECA,51,3,537,1983-05-01,65.0,551,1983
803,ECA,51,3,553,1983-05-01,97.0,563,1983
804,ECA,51,3,565,1983-05-01,7.0,574,1983
805,ECA,51,3,575,1983-05-01,10.0,584,1983
806,ECA,51,3,585,1983-05-01,3.0,598,1983
807,ECA,51,3,599,1983-05-01,7.0,610,1983
808,ECA,51,3,611,1983-05-01,180.0,636,1983
809,ECA,51,3,637,1983-05-01,23.0,645,1983
810,ECA,51,3,647,1983-05-01,95.0,674,1983
811,ECA,51,3,675,1983-05-01,127.0,692,1983
812,ECA,51,3,731,1983-05-01,35.0,749,1983
813,ECA,51,3,751,1983-05-01,85.0,763,1983
814,ECA,51,3,765,1983-05-01,126.0,782,1983
815,ECA,51,3,783,1983-05-01,112.0,798,1983
816,ECA,51,3,799,1983-05-01,50.0,820,1983
817,ECA,51,3,821,1983-05-01,51.0,841,1983
818,ECA,51,2,277,1983-03-01,692.0,304,1983
819,ECA,51,2,321,1983-03-01,8.0,333,1983
820,ECA,51,2,335,1983-03-01,19.0,353,1983
821,ECA,51,2,355,1983-03-01,61.0,365,1983
822,ECA,51,2,367,1983-03-01,8.0,376,1983
823,ECA,51,2,377,1983-03-01,46.0,387,1983
824,ECA,51,2,389,1983-03-01,39.0,401,1983
825,ECA,51,2,403,1983-03-01,6.0,434,1983
826,ECA,51,2,435,1983-03-01,15.0,454,1983
827,ECA,51,2,455,1983-03-01,8.0,462,1983
828,ECA,51,2,463,1983-03-01,76.0,483,1983
829,ECA,51,2,485,1983-03-01,463.0,505,1983
830,ECA,51,1,7,1983-01-01,823.0,45,1983
831,ECA,51,1,47,1983-01-01,9.0,68,1983
832,ECA,51,1,69,1983-01-01,3.0,78,1983
833,ECA,51,1,79,1983-01-01,101.0,98,1983
834,ECA,51,1,99,1983-01-01,82.0,115,1983
835,ECA,51,1,117,1983-01-01,61.0,152,1983
836,ECA,51,1,153,1983-01-01,280.0,174,1983
837,ECA,51,1,175,1983-01-01,32.0,196,1983
838,ECA,51,1,197,1983-01-01,16.0,218,1983
839,ECA,50,6,1345,1982-11-01,1556.0,1370,1982
840,ECA,50,6,1371,1982-11-01,13.0,1391,1982
841,ECA,50,6,1393,1982-11-01,1076.0,1414,1982
842,ECA,50,6,1415,1982-11-01,188.0,1430,1982
843,ECA,50,6,1431,1982-11-01,1111.0,1451,1982
844,ECA,50,6,1453,1982-11-01,5.0,1482,1982
845,ECA,50,6,1483,1982-11-01,361.0,1504,1982
846,ECA,50,6,1505,1982-11-01,58.0,1524,1982
847,ECA,50,6,1525,1982-11-01,36.0,1546,1982
848,ECA,50,6,1547,1982-11-01,13.0,1557,1982
849,ECA,50,6,1559,1982-11-01,113.0,1571,1982
850,ECA,50,5,1089,1982-09-01,1352.0,1122,1982
851,ECA,50,5,1123,1982-09-01,165.0,1142,1982
852,ECA,50,5,1143,1982-09-01,12.0,1162,1982
853,ECA,50,5,1163,1982-09-01,258.0,1181,1982
854,ECA,50,5,1183,1982-09-01,150.0,1205,1982
855,ECA,50,5,1207,1982-09-01,10.0,1218,1982
856,ECA,50,5,1219,1982-09-01,11.0,1242,1982
857,ECA,50,5,1243,1982-09-01,81.0,1268,1982
858,ECA,50,5,1269,1982-09-01,893.0,1286,1982
859,ECA,50,5,1287,1982-09-01,57.0,1305,1982
860,ECA,50,5,1307,1982-09-01,10.0,1324,1982
861,ECA,50,4,825,1982-07-01,88.0,862,1982
862,ECA,50,4,863,1982-07-01,1021.0,894,1982
863,ECA,50,4,895,1982-07-01,30.0,909,1982
864,ECA,50,4,911,1982-07-01,673.0,930,1982
865,ECA,50,4,931,1982-07-01,45.0,943,1982
866,ECA,50,4,945,1982-07-01,389.0,973,1982
867,ECA,50,4,975,1982-07-01,139.0,985,1982
868,ECA,50,4,987,1982-07-01,5983.0,1007,1982
869,ECA,50,4,1009,1982-07-01,40.0,1027,1982
870,ECA,50,4,1029,1982-07-01,3791.0,1054,1982
871,ECA,50,3,537,1982-05-01,108.0,567,1982
872,ECA,50,3,569,1982-05-01,44.0,581,1982
873,ECA,50,3,583,1982-05-01,57.0,591,1982
874,ECA,50,3,593,1982-05-01,13.0,606,1982
875,ECA,50,3,607,1982-05-01,110.0,637,1982
876,ECA,50,3,639,1982-05-01,43.0,647,1982
877,ECA,50,3,649,1982-05-01,1316.0,670,1982
878,ECA,50,3,671,1982-05-01,150.0,688,1982
879,ECA,50,3,689,1982-05-01,104.0,711,1982
880,ECA,50,3,713,1982-05-01,20.0,724,1982
881,ECA,50,3,725,1982-05-01,67.0,736,1982
882,ECA,50,3,737,1982-05-01,56.0,748,1982
883,ECA,50,3,749,1982-05-01,80.0,759,1982
884,ECA,50,2,277,1982-03-01,669.0,323,1982
885,ECA,50,2,325,1982-03-01,8.0,344,1982
886,ECA,50,2,345,1982-03-01,3.0,376,1982
887,ECA,50,2,377,1982-03-01,62.0,408,1982
888,ECA,50,2,409,1982-03-01,43.0,425,1982
889,ECA,50,2,427,1982-03-01,7.0,442,1982
890,ECA,50,2,443,1982-03-01,423.0,459,1982
891,ECA,50,2,483,1982-03-01,175.0,499,1982
892,ECA,50,2,501,1982-03-01,24.0,516,1982
893,ECA,50,1,1,1982-01-01,2124.0,25,1982
894,ECA,50,1,27,1982-01-01,91.0,41,1982
895,ECA,50,1,43,1982-01-01,374.0,61,1982
896,ECA,50,1,63,1982-01-01,190.0,80,1982
897,ECA,50,1,81,1982-01-01,9.0,95,1982
898,ECA,50,1,97,1982-01-01,1915.0,109,1982
899,ECA,50,1,111,1982-01-01,53.0,126,1982
900,ECA,50,1,127,1982-01-01,7.0,136,1982
901,ECA,50,1,145,1982-01-01,12.0,162,1982
902,ECA,50,1,163,1982-01-01,3.0,192,1982
903,ECA,50,1,193,1982-01-01,289.0,211,1982
904,ECA,50,1,213,1982-01-01,787.0,224,1982
905,ECA,49,6,1377,1981-11-01,940.0,1398,1981
906,ECA,49,6,1399,1981-11-01,4.0,1416,1981
907,ECA,49,6,1417,1981-11-01,1623.0,1426,1981
908,ECA,49,6,1427,1981-11-01,49.0,1442,1981
909,ECA,49,6,1443,1981-11-01,26.0,1455,1981
910,ECA,49,6,1457,1981-11-01,19.0,1468,1981
911,ECA,49,6,1469,1981-11-01,40.0,1475,1981
912,ECA,49,6,1477,1981-11-01,144.0,1499,1981
913,ECA,49,6,1501,1981-11-01,25.0,1520,1981
914,ECA,49,6,1521,1981-11-01,38.0,1532,1981
915,ECA,49,6,1553,1981-11-01,1.0,1558,1981
916,ECA,49,6,1559,1981-11-01,8.0,1570,1981
917,ECA,49,5,1127,1981-09-01,140.0,1148,1981
918,ECA,49,5,1149,1981-09-01,62.0,1172,1981
919,ECA,49,5,1173,1981-09-01,79.0,1199,1981
920,ECA,49,5,1201,1981-09-01,16.0,1221,1981
921,ECA,49,5,1225,1981-09-01,17.0,1244,1981
922,ECA,49,5,1245,1981-09-01,88.0,1260,1981
923,ECA,49,5,1261,1981-09-01,170.0,1288,1981
924,ECA,49,5,1289,1981-09-01,108.0,1316,1981
925,ECA,49,5,1317,1981-09-01,43.0,1329,1981
926,ECA,49,5,1331,1981-09-01,17.0,1337,1981
927,ECA,49,4,819,1981-07-01,64.0,841,1981
928,ECA,49,4,843,1981-07-01,304.0,867,1981
929,ECA,49,4,869,1981-07-01,20.0,881,1981
930,ECA,49,4,883,1981-07-01,82.0,897,1981
931,ECA,49,4,911,1981-07-01,104.0,920,1981
932,ECA,49,4,921,1981-07-01,188.0,943,1981
933,ECA,49,4,945,1981-07-01,126.0,963,1981
934,ECA,49,4,965,1981-07-01,36.0,979,1981
935,ECA,49,4,981,1981-07-01,53.0,1006,1981
936,ECA,49,4,1007,1981-07-01,31.0,1033,1981
937,ECA,49,4,1035,1981-07-01,11.0,1055,1981
938,ECA,49,4,1057,1981-07-01,3274.0,1072,1981
939,ECA,49,3,555,1981-05-01,371.0,574,1981
940,ECA,49,3,575,1981-05-01,78.0,596,1981
941,ECA,49,3,597,1981-05-01,49.0,619,1981
942,ECA,49,3,621,1981-05-01,183.0,638,1981
943,ECA,49,3,639,1981-05-01,14.0,654,1981
944,ECA,49,3,655,1981-05-01,33.0,678,1981
945,ECA,49,3,679,1981-05-01,24.0,711,1981
946,ECA,49,3,713,1981-05-01,171.0,740,1981
947,ECA,49,3,741,1981-05-01,171.0,751,1981
948,ECA,49,3,753,1981-05-01,166.0,779,1981
949,ECA,49,3,781,1981-05-01,881.0,793,1981
950,ECA,49,2,279,1981-03-01,9.0,317,1981
951,ECA,49,2,319,1981-03-01,5.0,333,1981
952,ECA,49,2,335,1981-03-01,30.0,358,1981
953,ECA,49,2,359,1981-03-01,70.0,368,1981
954,ECA,49,2,369,1981-03-01,35.0,377,1981
955,ECA,49,2,379,1981-03-01,1.0,394,1981
956,ECA,49,2,395,1981-03-01,39.0,423,1981
957,ECA,49,2,425,1981-03-01,2.0,435,1981
958,ECA,49,2,437,1981-03-01,173.0,450,1981
959,ECA,49,2,451,1981-03-01,53.0,489,1981
960,ECA,49,2,491,1981-03-01,146.0,504,1981
961,ECA,49,2,505,1981-03-01,109.0,513,1981
962,ECA,49,1,1,1981-01-01,50.0,32,1981
963,ECA,49,1,33,1981-01-01,247.0,64,1981
964,ECA,49,1,65,1981-01-01,99.0,71,1981
965,ECA,49,1,73,1981-01-01,7.0,83,1981
966,ECA,49,1,85,1981-01-01,61.0,104,1981
967,ECA,49,1,105,1981-01-01,407.0,130,1981
968,ECA,49,1,131,1981-01-01,12.0,151,1981
969,ECA,49,1,153,1981-01-01,0.0,170,1981
