ArticleID,Journal,Volume,Issue,Part
1152,ECA,46,5,1
1153,ECA,46,5,1
1154,ECA,46,5,1
1155,ECA,46,5,1
1156,ECA,46,5,1
1157,ECA,46,4,1
1158,ECA,46,4,1
1159,ECA,46,4,1
1160,ECA,46,4,1
1161,ECA,46,4,1
1162,ECA,46,4,1
1163,ECA,46,4,1
1164,ECA,46,4,1
1165,ECA,46,4,1
1166,ECA,46,4,1
1167,ECA,46,4,1
1168,ECA,46,4,1
1169,ECA,46,4,1
1170,ECA,46,3,1
1171,ECA,46,3,1
1172,ECA,46,3,1
1173,ECA,46,3,1
1174,ECA,46,3,1
1175,ECA,46,3,1
1176,ECA,46,3,1
1177,ECA,46,3,1
1178,ECA,46,3,1
1179,ECA,46,3,1
1180,ECA,46,3,1
1181,ECA,46,3,1
1182,ECA,46,3,1
1183,ECA,46,3,1
1184,ECA,46,3,1
1185,ECA,46,2,1
1186,ECA,46,2,1
1187,ECA,46,2,1
1188,ECA,46,2,1
1189,ECA,46,2,1
1190,ECA,46,2,1
1191,ECA,46,2,1
1192,ECA,46,2,1
1193,ECA,46,2,1
1194,ECA,46,2,1
1195,ECA,46,2,1
1196,ECA,46,1,1
1197,ECA,46,1,1
1198,ECA,46,1,1
1199,ECA,46,1,1
1200,ECA,46,1,1
1201,ECA,46,1,1
1202,ECA,46,1,1
1203,ECA,46,1,1
1204,ECA,46,1,1
1205,ECA,46,1,1
1206,ECA,46,1,1
1207,ECA,46,1,1
1208,ECA,46,1,1
1209,ECA,46,1,1
1210,ECA,46,1,1
1211,ECA,46,1,1
1212,ECA,45,8,1
1213,ECA,45,8,1
1214,ECA,45,8,1
1215,ECA,45,8,1
1216,ECA,45,8,1
1217,ECA,45,8,1
1218,ECA,45,8,1
1219,ECA,45,8,1
1220,ECA,45,8,1
1221,ECA,45,8,1
1222,ECA,45,8,1
1223,ECA,45,8,1
1224,ECA,45,7,1
1225,ECA,45,7,1
1226,ECA,45,7,1
1227,ECA,45,7,1
1228,ECA,45,7,1
1229,ECA,45,7,1
1230,ECA,45,7,1
1231,ECA,45,7,1
1232,ECA,45,7,1
1233,ECA,45,6,1
1234,ECA,45,6,1
1235,ECA,45,6,1
1236,ECA,45,6,1
1237,ECA,45,6,1
1238,ECA,45,6,1
1239,ECA,45,6,1
1240,ECA,45,6,1
1241,ECA,45,6,1
1242,ECA,45,6,1
1243,ECA,45,6,1
1244,ECA,45,6,1
1245,ECA,45,5,1
1246,ECA,45,5,1
1247,ECA,45,5,1
1248,ECA,45,5,1
1249,ECA,45,5,1
1250,ECA,45,5,1
1251,ECA,45,5,1
1252,ECA,45,5,1
1253,ECA,45,5,1
1254,ECA,45,5,1
1255,ECA,45,5,1
1256,ECA,45,5,1
1257,ECA,45,5,1
1258,ECA,45,5,1
1259,ECA,45,4,1
1260,ECA,45,4,1
1261,ECA,45,4,1
1262,ECA,45,4,1
1263,ECA,45,4,1
1264,ECA,45,4,1
1265,ECA,45,4,1
1266,ECA,45,4,1
1267,ECA,45,4,1
1268,ECA,45,4,1
1269,ECA,45,4,1
1270,ECA,45,4,1
1271,ECA,45,4,1
1272,ECA,45,3,1
1273,ECA,45,3,1
1274,ECA,45,3,1
1275,ECA,45,3,1
1276,ECA,45,3,1
1277,ECA,45,3,1
1278,ECA,45,3,1
1279,ECA,45,3,1
1280,ECA,45,3,1
1281,ECA,45,3,1
1282,ECA,45,3,1
1283,ECA,45,3,1
1284,ECA,45,3,1
1285,ECA,45,3,1
1286,ECA,45,2,1
1287,ECA,45,2,1
1288,ECA,45,2,1
1289,ECA,45,2,1
1290,ECA,45,2,1
1291,ECA,45,2,1
1292,ECA,45,2,1
1293,ECA,45,2,1
1294,ECA,45,2,1
1295,ECA,45,2,1
1296,ECA,45,2,1
1297,ECA,45,2,1
1298,ECA,45,2,1
1299,ECA,45,2,1
1300,ECA,45,2,1
1301,ECA,45,1,1
1302,ECA,45,1,1
1303,ECA,45,1,1
1304,ECA,45,1,1
1305,ECA,45,1,1
1306,ECA,45,1,1
1307,ECA,45,1,1
1308,ECA,45,1,1
1309,ECA,45,1,1
1310,ECA,45,1,1
1311,ECA,45,1,1
1312,ECA,45,1,1
1313,ECA,44,6,1
1314,ECA,44,6,1
1315,ECA,44,6,1
1316,ECA,44,6,1
1317,ECA,44,6,1
1318,ECA,44,6,1
1319,ECA,44,6,1
1320,ECA,44,6,1
1321,ECA,44,6,1
1322,ECA,44,6,1
1323,ECA,44,6,1
1324,ECA,44,6,1
1325,ECA,44,5,1
1326,ECA,44,5,1
1327,ECA,44,5,1
1328,ECA,44,5,1
1329,ECA,44,5,1
1330,ECA,44,5,1
1331,ECA,44,5,1
1332,ECA,44,5,1
1333,ECA,44,5,1
1334,ECA,44,5,1
1335,ECA,44,5,1
1336,ECA,44,5,1
1337,ECA,44,5,1
1338,ECA,44,5,1
1339,ECA,44,4,1
1340,ECA,44,4,1
1341,ECA,44,4,1
1342,ECA,44,4,1
1343,ECA,44,4,1
1344,ECA,44,4,1
1345,ECA,44,4,1
1346,ECA,44,4,1
1347,ECA,44,4,1
1348,ECA,44,4,1
1349,ECA,44,4,1
1350,ECA,44,4,1
1351,ECA,44,3,1
1352,ECA,44,3,1
1353,ECA,44,3,1
1354,ECA,44,3,1
1355,ECA,44,3,1
1356,ECA,44,3,1
1357,ECA,44,3,1
1358,ECA,44,3,1
1359,ECA,44,3,1
1360,ECA,44,3,1
1361,ECA,44,2,1
1362,ECA,44,2,1
1363,ECA,44,2,1
1364,ECA,44,2,1
1365,ECA,44,2,1
1366,ECA,44,2,1
1367,ECA,44,2,1
1368,ECA,44,2,1
1369,ECA,44,2,1
1370,ECA,44,2,1
1371,ECA,44,2,1
1372,ECA,44,1,1
1373,ECA,44,1,1
1374,ECA,44,1,1
1375,ECA,44,1,1
1376,ECA,44,1,1
1377,ECA,44,1,1
1378,ECA,44,1,1
1379,ECA,44,1,1
1380,ECA,44,1,1
1381,ECA,44,1,1
1382,ECA,44,1,1
1383,ECA,44,1,1
1384,ECA,44,1,1
1385,ECA,44,1,1
1386,ECA,43,5/6,1
1387,ECA,43,5/6,1
1388,ECA,43,5/6,1
1389,ECA,43,5/6,1
1390,ECA,43,5/6,1
1391,ECA,43,5/6,1
1392,ECA,43,5/6,1
1393,ECA,43,5/6,1
1394,ECA,43,5/6,1
1395,ECA,43,5/6,1
1396,ECA,43,4,1
1397,ECA,43,4,1
1398,ECA,43,4,1
1399,ECA,43,4,1
1400,ECA,43,4,1
1401,ECA,43,4,1
1402,ECA,43,4,1
1403,ECA,43,4,1
1404,ECA,43,4,1
1405,ECA,43,4,1
1406,ECA,43,4,1
1407,ECA,43,4,1
1408,ECA,43,4,1
1409,ECA,43,4,1
1410,ECA,43,3,1
1411,ECA,43,3,1
1412,ECA,43,3,1
1413,ECA,43,3,1
1414,ECA,43,3,1
1415,ECA,43,3,1
1416,ECA,43,3,1
1417,ECA,43,3,1
1418,ECA,43,2,1
1419,ECA,43,2,1
1420,ECA,43,2,1
1421,ECA,43,2,1
1422,ECA,43,2,1
1423,ECA,43,2,1
1424,ECA,43,2,1
1425,ECA,43,2,1
1426,ECA,43,2,1
1427,ECA,43,1,1
1428,ECA,43,1,1
1429,ECA,43,1,1
1430,ECA,43,1,1
1431,ECA,43,1,1
1432,ECA,43,1,1
1433,ECA,43,1,1
1434,ECA,43,1,1
1435,ECA,43,1,1
1436,ECA,43,1,1
1437,ECA,42,6,1
1438,ECA,42,6,1
1439,ECA,42,6,1
1440,ECA,42,6,1
1441,ECA,42,6,1
1442,ECA,42,6,1
1443,ECA,42,6,1
1444,ECA,42,6,1
1445,ECA,42,6,1
1446,ECA,42,5,1
1447,ECA,42,5,1
1448,ECA,42,5,1
1449,ECA,42,5,1
1450,ECA,42,5,1
1451,ECA,42,5,1
1452,ECA,42,5,1
1453,ECA,42,5,1
1454,ECA,42,5,1
1455,ECA,42,5,1
1456,ECA,42,5,1
1457,ECA,42,4,1
1458,ECA,42,4,1
1459,ECA,42,4,1
1460,ECA,42,4,1
1461,ECA,42,4,1
1462,ECA,42,4,1
1463,ECA,42,4,1
1464,ECA,42,4,1
1465,ECA,42,4,1
1466,ECA,42,3,1
1467,ECA,42,3,1
1468,ECA,42,3,1
1469,ECA,42,3,1
1470,ECA,42,3,1
1471,ECA,42,3,1
1472,ECA,42,3,1
1473,ECA,42,3,1
1474,ECA,42,3,1
1475,ECA,42,3,1
1476,ECA,42,2,1
1477,ECA,42,2,1
1478,ECA,42,2,1
1479,ECA,42,2,1
1480,ECA,42,2,1
1481,ECA,42,2,1
1482,ECA,42,2,1
1483,ECA,42,2,1
1484,ECA,42,2,1
1485,ECA,42,2,1
1486,ECA,42,2,1
1487,ECA,42,2,1
1488,ECA,42,2,1
1489,ECA,42,1,1
1490,ECA,42,1,1
1491,ECA,42,1,1
1492,ECA,42,1,1
1493,ECA,42,1,1
1494,ECA,42,1,1
1495,ECA,42,1,1
1496,ECA,42,1,1
1497,ECA,42,1,1
1498,ECA,42,1,1
1499,ECA,42,1,1
1500,ECA,42,1,1
1501,ECA,42,1,1
1502,ECA,41,6,1
1503,ECA,41,6,1
1504,ECA,41,6,1
1505,ECA,41,6,1
1506,ECA,41,6,1
1507,ECA,41,6,1
1508,ECA,41,6,1
1509,ECA,41,6,1
1510,ECA,41,6,1
1511,ECA,41,6,1
1512,ECA,41,6,1
1513,ECA,41,5,1
1514,ECA,41,5,1
1515,ECA,41,5,1
1516,ECA,41,5,1
1517,ECA,41,5,1
1518,ECA,41,5,1
1519,ECA,41,5,1
1520,ECA,41,5,1
1521,ECA,41,5,1
1522,ECA,41,5,1
1523,ECA,41,5,1
1524,ECA,41,4,1
1525,ECA,41,4,1
1526,ECA,41,4,1
1527,ECA,41,4,1
1528,ECA,41,4,1
1529,ECA,41,4,1
1530,ECA,41,4,1
1531,ECA,41,4,1
1532,ECA,41,4,1
1533,ECA,41,4,1
1534,ECA,41,4,1
1535,ECA,41,4,1
1536,ECA,41,4,1
1537,ECA,41,3,1
1538,ECA,41,3,1
1539,ECA,41,3,1
1540,ECA,41,3,1
1541,ECA,41,3,1
1542,ECA,41,3,1
1543,ECA,41,3,1
1544,ECA,41,3,1
1545,ECA,41,2,1
1546,ECA,41,2,1
1547,ECA,41,2,1
1548,ECA,41,2,1
1549,ECA,41,2,1
1550,ECA,41,2,1
1551,ECA,41,1,1
1552,ECA,41,1,1
1553,ECA,41,1,1
1554,ECA,41,1,1
1555,ECA,41,1,1
1556,ECA,41,1,1
1557,ECA,41,1,1
1558,ECA,41,1,1
1559,ECA,41,1,1
1560,ECA,41,1,1
1561,ECA,40,6,1
1562,ECA,40,6,1
1563,ECA,40,6,1
1564,ECA,40,6,1
1565,ECA,40,6,1
1566,ECA,40,6,1
1567,ECA,40,6,1
1568,ECA,40,6,1
1569,ECA,40,6,1
1570,ECA,40,6,1
1571,ECA,40,5,1
1572,ECA,40,5,1
1573,ECA,40,5,1
1574,ECA,40,5,1
1575,ECA,40,5,1
1576,ECA,40,5,1
1577,ECA,40,4,1
1578,ECA,40,4,1
1579,ECA,40,4,1
1580,ECA,40,4,1
1581,ECA,40,4,1
1582,ECA,40,4,1
1583,ECA,40,4,1
1584,ECA,40,4,1
1585,ECA,40,4,1
1586,ECA,40,3,1
1587,ECA,40,3,1
1588,ECA,40,3,1
1589,ECA,40,3,1
1590,ECA,40,3,1
1591,ECA,40,3,1
1592,ECA,40,3,1
1593,ECA,40,3,1
1594,ECA,40,3,1
1595,ECA,40,2,1
1596,ECA,40,2,1
1597,ECA,40,2,1
1598,ECA,40,2,1
1599,ECA,40,2,1
1600,ECA,40,2,1
1601,ECA,40,2,1
1602,ECA,40,2,1
1603,ECA,40,2,1
1604,ECA,40,2,1
1605,ECA,40,1,1
1606,ECA,40,1,1
1607,ECA,40,1,1
1608,ECA,40,1,1
1609,ECA,40,1,1
1610,ECA,40,1,1
1611,ECA,40,1,1
1612,ECA,40,1,1
1613,ECA,39,6,1
1614,ECA,39,6,1
1615,ECA,39,6,1
1616,ECA,39,6,1
1617,ECA,39,6,1
1618,ECA,39,6,1
1619,ECA,39,6,1
1620,ECA,39,6,1
1621,ECA,39,6,1
1622,ECA,39,5,1
1623,ECA,39,5,1
1624,ECA,39,5,1
1625,ECA,39,5,1
1626,ECA,39,5,1
1627,ECA,39,5,1
1628,ECA,39,5,1
1629,ECA,39,5,1
1630,ECA,39,5,1
1631,ECA,39,5,1
1632,ECA,39,5,1
1633,ECA,39,5,1
1634,ECA,39,3,1
1635,ECA,39,3,1
1636,ECA,39,3,1
1637,ECA,39,3,1
1638,ECA,39,3,1
1639,ECA,39,3,1
1640,ECA,39,3,1
1641,ECA,39,3,1
1642,ECA,39,3,1
1643,ECA,39,3,1
1644,ECA,39,3,1
1645,ECA,39,3,1
1646,ECA,39,3,1
1647,ECA,39,2,1
1648,ECA,39,2,1
1649,ECA,39,2,1
1650,ECA,39,2,1
1651,ECA,39,2,1
1652,ECA,39,2,1
1653,ECA,39,2,1
1654,ECA,39,2,1
1655,ECA,39,2,1
1656,ECA,39,2,1
1657,ECA,39,1,1
1658,ECA,39,1,1
1659,ECA,39,1,1
1660,ECA,39,1,1
1661,ECA,39,1,1
1662,ECA,39,1,1
1663,ECA,39,1,1
1664,ECA,39,1,1
1665,ECA,39,1,1
1666,ECA,38,6,1
1667,ECA,38,6,1
1668,ECA,38,6,1
1669,ECA,38,6,1
1670,ECA,38,6,1
1671,ECA,38,6,1
1672,ECA,38,5,1
1673,ECA,38,5,1
1674,ECA,38,5,1
1675,ECA,38,5,1
1676,ECA,38,5,1
1677,ECA,38,5,1
1678,ECA,38,5,1
1679,ECA,38,5,1
1680,ECA,38,5,1
1681,ECA,38,3,1
1682,ECA,38,3,1
1683,ECA,38,3,1
1684,ECA,38,3,1
1685,ECA,38,3,1
1686,ECA,38,3,1
1687,ECA,38,3,1
1688,ECA,38,3,1
1689,ECA,38,3,1
1690,ECA,38,3,1
1691,ECA,38,3,1
1692,ECA,38,3,1
1693,ECA,38,3,1
1694,ECA,38,3,1
1695,ECA,38,3,1
1696,ECA,38,2,1
1697,ECA,38,2,1
1698,ECA,38,2,1
1699,ECA,38,2,1
1700,ECA,38,2,1
1701,ECA,38,2,1
1702,ECA,38,2,1
1703,ECA,38,2,1
1704,ECA,38,2,1
1705,ECA,38,2,1
1706,ECA,38,2,1
1707,ECA,38,2,1
1708,ECA,38,1,1
1709,ECA,38,1,1
1710,ECA,38,1,1
1711,ECA,38,1,1
1712,ECA,38,1,1
1713,ECA,38,1,1
1714,ECA,38,1,1
1715,ECA,38,1,1
1716,ECA,38,1,1
1717,ECA,38,1,1
1718,ECA,38,1,1
1719,ECA,37,4,1
1720,ECA,37,4,1
1721,ECA,37,4,1
1722,ECA,37,4,1
1723,ECA,37,4,1
1724,ECA,37,4,1
1725,ECA,37,4,1
1726,ECA,37,4,1
1727,ECA,37,4,1
1728,ECA,37,4,1
1729,ECA,37,4,1
1730,ECA,37,4,1
1731,ECA,37,3,1
1732,ECA,37,3,1
1733,ECA,37,3,1
1734,ECA,37,3,1
1735,ECA,37,3,1
1736,ECA,37,3,1
1737,ECA,37,3,1
1738,ECA,37,3,1
1739,ECA,37,3,1
1740,ECA,37,3,1
1741,ECA,37,3,1
1742,ECA,37,3,1
1743,ECA,37,2,1
1744,ECA,37,2,1
1745,ECA,37,2,1
1746,ECA,37,2,1
1747,ECA,37,2,1
1748,ECA,37,2,1
1749,ECA,37,2,1
1750,ECA,37,2,1
1751,ECA,37,2,1
1752,ECA,37,2,1
1753,ECA,37,2,1
1754,ECA,37,2,1
1755,ECA,37,2,1
1756,ECA,37,1,1
1757,ECA,37,1,1
1758,ECA,37,1,1
1759,ECA,37,1,1
1760,ECA,37,1,1
1761,ECA,37,1,1
1762,ECA,37,1,1
1763,ECA,37,1,1
1764,ECA,37,1,1
1765,ECA,37,1,1
1766,ECA,37,1,1
1767,ECA,37,1,1
1768,ECA,36,3/4,1
1769,ECA,36,3/4,1
1770,ECA,36,3/4,1
1771,ECA,36,3/4,1
1772,ECA,36,3/4,1
1773,ECA,36,3/4,1
1774,ECA,36,3/4,1
1775,ECA,36,3/4,1
1776,ECA,36,2,1
1777,ECA,36,2,1
1778,ECA,36,2,1
1779,ECA,36,2,1
1780,ECA,36,2,1
1781,ECA,36,2,1
1782,ECA,36,2,1
1783,ECA,36,2,1
1784,ECA,36,2,1
1785,ECA,36,2,1
1786,ECA,36,2,1
1787,ECA,36,2,1
1788,ECA,36,1,1
1789,ECA,36,1,1
1790,ECA,36,1,1
1791,ECA,36,1,1
1792,ECA,36,1,1
1793,ECA,36,1,1
1794,ECA,36,1,1
1795,ECA,36,1,1
1796,ECA,36,1,1
1797,ECA,36,1,1
1798,ECA,36,1,1
1799,ECA,36,1,1
1800,ECA,35,3/4,1
1801,ECA,35,3/4,1
1802,ECA,35,3/4,1
1803,ECA,35,3/4,1
1804,ECA,35,3/4,1
1805,ECA,35,3/4,1
1806,ECA,35,3/4,1
1807,ECA,35,3/4,1
1808,ECA,35,3/4,1
1809,ECA,35,3/4,1
1810,ECA,35,2,1
1811,ECA,35,2,1
1812,ECA,35,2,1
1813,ECA,35,2,1
1814,ECA,35,2,1
1815,ECA,35,2,1
1816,ECA,35,2,1
1817,ECA,35,2,1
1818,ECA,35,2,1
1819,ECA,35,1,1
1820,ECA,35,1,1
1821,ECA,35,1,1
1822,ECA,35,1,1
1823,ECA,35,1,1
1824,ECA,35,1,1
1825,ECA,35,1,1
1826,ECA,35,1,1
1827,ECA,34,4,1
1828,ECA,34,4,1
1829,ECA,34,4,1
1830,ECA,34,4,1
1831,ECA,34,4,1
1832,ECA,34,4,1
1833,ECA,34,4,1
1834,ECA,34,4,1
1835,ECA,34,4,1
1836,ECA,34,4,1
1837,ECA,34,4,1
1838,ECA,34,3,1
1839,ECA,34,3,1
1840,ECA,34,3,1
1841,ECA,34,3,1
1842,ECA,34,3,1
1843,ECA,34,3,1
1844,ECA,34,3,1
1845,ECA,34,3,1
1846,ECA,34,3,1
1847,ECA,34,3,1
1848,ECA,34,3,1
1849,ECA,34,2,1
1850,ECA,34,2,1
1851,ECA,34,2,1
1852,ECA,34,2,1
1853,ECA,34,2,1
1854,ECA,34,2,1
1855,ECA,34,2,1
1856,ECA,34,2,1
1857,ECA,34,2,1
1858,ECA,34,2,1
1859,ECA,34,2,1
1860,ECA,34,2,1
1861,ECA,34,2,1
1862,ECA,34,1,1
1863,ECA,34,1,1
1864,ECA,34,1,1
1865,ECA,34,1,1
1866,ECA,34,1,1
1867,ECA,34,1,1
1868,ECA,34,1,1
1869,ECA,34,1,1
1870,ECA,34,1,1
1871,ECA,34,1,1
1872,ECA,34,1,1
1873,ECA,34,1,1
1874,ECA,33,4,1
1875,ECA,33,4,1
1876,ECA,33,4,1
1877,ECA,33,4,1
1878,ECA,33,4,1
1879,ECA,33,4,1
1880,ECA,33,4,1
1881,ECA,33,4,1
1882,ECA,33,4,1
1883,ECA,33,4,1
1884,ECA,33,3,1
1885,ECA,33,3,1
1886,ECA,33,3,1
1887,ECA,33,3,1
1888,ECA,33,3,1
1889,ECA,33,3,1
1890,ECA,33,3,1
1891,ECA,33,2,1
1892,ECA,33,2,1
1893,ECA,33,2,1
1894,ECA,33,2,1
1895,ECA,33,2,1
1896,ECA,33,2,1
1897,ECA,33,2,1
1898,ECA,33,2,1
1899,ECA,33,2,1
1900,ECA,33,1,1
1901,ECA,33,1,1
1902,ECA,33,1,1
1903,ECA,33,1,1
1904,ECA,33,1,1
1905,ECA,33,1,1
1906,ECA,33,1,1
1907,ECA,33,1,1
1908,ECA,33,1,1
1909,ECA,32,4,1
1910,ECA,32,4,1
1911,ECA,32,4,1
1912,ECA,32,4,1
1913,ECA,32,4,1
1914,ECA,32,4,1
1915,ECA,32,4,1
1916,ECA,32,4,1
1917,ECA,32,4,1
1918,ECA,32,3,1
1919,ECA,32,3,1
1920,ECA,32,3,1
1921,ECA,32,3,1
1922,ECA,32,3,1
1923,ECA,32,3,1
1924,ECA,32,3,1
1925,ECA,32,3,1
1926,ECA,32,1/2,1
1927,ECA,32,1/2,1
1928,ECA,32,1/2,1
1929,ECA,32,1/2,1
1930,ECA,32,1/2,1
1931,ECA,32,1/2,1
1932,ECA,32,1/2,1
1933,ECA,32,1/2,1
1934,ECA,32,1/2,1
1935,ECA,32,1/2,1
1936,ECA,32,1/2,1
1937,ECA,32,1/2,1
1938,ECA,32,1/2,1
1939,ECA,32,1/2,1
1940,ECA,31,4,1
1941,ECA,31,4,1
1942,ECA,31,4,1
1943,ECA,31,4,1
1944,ECA,31,3,1
1945,ECA,31,3,1
1946,ECA,31,3,1
1947,ECA,31,3,1
1948,ECA,31,3,1
1949,ECA,31,3,1
1950,ECA,31,3,1
1951,ECA,31,3,1
1952,ECA,31,3,1
1953,ECA,31,1/2,1
1954,ECA,31,1/2,1
1955,ECA,31,1/2,1
1956,ECA,31,1/2,1
1957,ECA,31,1/2,1
1958,ECA,31,1/2,1
1959,ECA,31,1/2,1
1960,ECA,31,1/2,1
1961,ECA,31,1/2,1
1962,ECA,31,1/2,1
1963,ECA,30,4,1
1964,ECA,30,4,1
1965,ECA,30,4,1
1966,ECA,30,4,1
1967,ECA,30,4,1
1968,ECA,30,4,1
1969,ECA,30,4,1
1970,ECA,30,4,1
1971,ECA,30,4,1
1972,ECA,30,4,1
1973,ECA,30,3,1
1974,ECA,30,3,1
1975,ECA,30,3,1
1976,ECA,30,3,1
1977,ECA,30,3,1
1978,ECA,30,3,1
1979,ECA,30,3,1
1980,ECA,30,3,1
1981,ECA,30,3,1
1982,ECA,30,3,1
1983,ECA,30,2,1
1984,ECA,30,2,1
1985,ECA,30,2,1
1986,ECA,30,2,1
1987,ECA,30,2,1
1988,ECA,30,2,1
1989,ECA,30,2,1
1990,ECA,30,2,1
1991,ECA,30,1,1
1992,ECA,30,1,1
1993,ECA,30,1,1
1994,ECA,30,1,1
1995,ECA,30,1,1
1996,ECA,30,1,1
1997,ECA,30,1,1
1998,ECA,29,4,1
1999,ECA,29,4,1
2000,ECA,29,4,1
2001,ECA,29,4,1
2002,ECA,29,4,1
2003,ECA,29,4,1
2004,ECA,29,4,1
2005,ECA,29,4,1
2006,ECA,29,4,1
2007,ECA,29,4,1
2008,ECA,29,4,1
2009,ECA,29,4,1
2010,ECA,29,4,1
2011,ECA,29,4,1
2012,ECA,29,3,1
2013,ECA,29,3,1
2014,ECA,29,3,1
2015,ECA,29,3,1
2016,ECA,29,2,1
2017,ECA,29,2,1
2018,ECA,29,2,1
2019,ECA,29,2,1
2020,ECA,29,2,1
2021,ECA,29,2,1
2022,ECA,29,2,1
2023,ECA,29,2,1
2024,ECA,29,1,1
2025,ECA,29,1,1
2026,ECA,29,1,1
2027,ECA,28,4,1
2028,ECA,28,4,1
2029,ECA,28,4,1
2030,ECA,28,4,1
2031,ECA,28,4,1
2032,ECA,28,4,1
2033,ECA,28,4,1
2034,ECA,28,4,1
2035,ECA,28,4,1
2036,ECA,28,4,1
2037,ECA,28,4,1
2038,ECA,28,3,1
2039,ECA,28,3,1
2040,ECA,28,3,1
2041,ECA,28,3,1
2042,ECA,28,3,1
2043,ECA,28,3,1
2044,ECA,28,3,1
2045,ECA,28,2,1
2046,ECA,28,2,1
2047,ECA,28,2,1
2048,ECA,28,2,1
2049,ECA,28,2,1
2050,ECA,28,2,1
2051,ECA,28,2,1
2052,ECA,28,2,1
2053,ECA,28,2,1
2054,ECA,28,2,1
2055,ECA,28,2,1
2056,ECA,28,2,1
2057,ECA,28,2,1
2058,ECA,28,2,1
2059,ECA,28,2,1
2060,ECA,28,2,1
2061,ECA,28,2,1
2062,ECA,28,2,1
2063,ECA,27,4,1
2064,ECA,27,4,1
2065,ECA,27,4,1
2066,ECA,27,4,1
2067,ECA,27,4,1
2068,ECA,27,4,1
2069,ECA,27,4,1
2070,ECA,27,3,1
2071,ECA,27,3,1
2072,ECA,27,3,1
2073,ECA,27,3,1
2074,ECA,27,3,1
2075,ECA,27,2,1
2076,ECA,27,2,1
2077,ECA,27,2,1
2078,ECA,27,2,1
2079,ECA,27,2,1
2080,ECA,27,2,1
2081,ECA,27,2,1
2082,ECA,27,1,1
2083,ECA,27,1,1
2084,ECA,27,1,1
2085,ECA,27,1,1
2086,ECA,27,1,1
2087,ECA,27,1,1
2088,ECA,27,1,1
2089,ECA,27,1,1
2090,ECA,26,4,1
2091,ECA,26,4,1
2092,ECA,26,4,1
2093,ECA,26,3,1
2094,ECA,26,2,1
2095,ECA,26,2,1
2096,ECA,26,2,1
2097,ECA,26,2,1
2098,ECA,26,2,1
2099,ECA,26,1,1
2100,ECA,26,1,1
2101,ECA,26,1,1
2102,ECA,26,1,1
2103,ECA,25,4,1
2104,ECA,25,4,1
2105,ECA,25,4,1
2106,ECA,25,3,1
2107,ECA,25,3,1
2108,ECA,25,3,1
2109,ECA,25,2,1
2110,ECA,25,2,1
2111,ECA,25,2,1
2112,ECA,25,2,1
2113,ECA,25,2,1
2114,ECA,25,2,1
2115,ECA,25,2,1
2116,ECA,25,2,1
2117,ECA,25,1,1
2118,ECA,25,1,1
2119,ECA,25,1,1
2120,ECA,25,1,1
2121,ECA,25,1,1
2122,ECA,24,4,1
2123,ECA,24,4,1
2124,ECA,24,4,1
2125,ECA,24,4,1
2126,ECA,24,4,1
2127,ECA,24,3,1
2128,ECA,24,3,1
2129,ECA,24,3,1
2130,ECA,24,2,1
2131,ECA,24,2,1
2132,ECA,24,2,1
2133,ECA,24,1,1
2134,ECA,24,1,1
2135,ECA,24,1,1
2136,ECA,23,4,1
2137,ECA,23,4,1
2138,ECA,23,4,1
2139,ECA,23,4,1
2140,ECA,23,3,1
2141,ECA,23,3,1
2142,ECA,23,3,1
2143,ECA,23,3,1
2144,ECA,23,2,1
2145,ECA,23,2,1
2146,ECA,23,1,1
2147,ECA,23,1,1
2148,ECA,22,4,1
2149,ECA,22,3,1
2150,ECA,22,3,1
2151,ECA,22,3,1
2152,ECA,22,3,1
2153,ECA,22,2,1
2154,ECA,22,2,1
2155,ECA,22,2,1
2156,ECA,22,2,1
2157,ECA,22,2,1
2158,ECA,22,2,1
2159,ECA,22,1,1
2160,ECA,22,1,1
2161,ECA,22,1,1
2162,ECA,19,4,1
2163,ECA,19,4,1
2164,ECA,19,4,1
2165,ECA,19,3,1
2166,ECA,19,3,1
2167,ECA,19,3,1
2168,ECA,19,3,1
2169,ECA,19,2,1
2170,ECA,19,2,1
2171,ECA,19,2,1
2172,ECA,19,1,1
2173,ECA,19,1,1
2174,ECA,19,1,1
2175,ECA,18,4,1
2176,ECA,18,4,1
2177,ECA,18,4,1
2178,ECA,18,4,1
2179,ECA,18,3,1
2180,ECA,18,3,1
2181,ECA,18,3,1
2182,ECA,18,3,1
2183,AER,88,1,1
2184,AER,88,1,1
2185,AER,88,1,1
2186,AER,88,1,1
2187,AER,88,1,1
2188,AER,88,1,1
2189,AER,88,1,1
2190,AER,88,1,1
2191,AER,88,1,1
2192,AER,88,1,1
2193,AER,88,1,1
2194,AER,77,3,1
2195,AER,77,3,1
2196,AER,77,3,1
2197,AER,77,3,1
2198,AER,77,3,1
2199,AER,77,3,1
2200,AER,77,3,1
2201,AER,77,3,1
2202,AER,77,3,1
2203,AER,77,3,1
2204,AER,77,3,1
2205,AER,77,3,1
2206,AER,79,1,1
2207,AER,79,1,1
2208,AER,79,1,1
2209,AER,79,1,1
2210,AER,79,1,1
2211,AER,79,1,1
2212,AER,79,1,1
2213,AER,79,1,1
2214,AER,79,1,1
2215,AER,79,1,1
2216,AER,79,1,1
2217,AER,76,4,1
2218,AER,76,4,1
2219,AER,76,4,1
2220,AER,76,4,1
2221,AER,76,4,1
