ArticleID,Journal,FirstPage,PubDate
910,ECA,1457,1981-11-01
911,ECA,1469,1981-11-01
912,ECA,1477,1981-11-01
913,ECA,1501,1981-11-01
914,ECA,1521,1981-11-01
915,ECA,1553,1981-11-01
916,ECA,1559,1981-11-01
917,ECA,1127,1981-09-01
918,ECA,1149,1981-09-01
919,ECA,1173,1981-09-01
920,ECA,1201,1981-09-01
921,ECA,1225,1981-09-01
922,ECA,1245,1981-09-01
923,ECA,1261,1981-09-01
924,ECA,1289,1981-09-01
925,ECA,1317,1981-09-01
926,ECA,1331,1981-09-01
927,ECA,819,1981-07-01
928,ECA,843,1981-07-01
929,ECA,869,1981-07-01
930,ECA,883,1981-07-01
931,ECA,911,1981-07-01
932,ECA,921,1981-07-01
933,ECA,945,1981-07-01
934,ECA,965,1981-07-01
935,ECA,981,1981-07-01
936,ECA,1007,1981-07-01
937,ECA,1035,1981-07-01
938,ECA,1057,1981-07-01
939,ECA,555,1981-05-01
940,ECA,575,1981-05-01
941,ECA,597,1981-05-01
942,ECA,621,1981-05-01
943,ECA,639,1981-05-01
944,ECA,655,1981-05-01
945,ECA,679,1981-05-01
946,ECA,713,1981-05-01
947,ECA,741,1981-05-01
948,ECA,753,1981-05-01
949,ECA,781,1981-05-01
950,ECA,279,1981-03-01
951,ECA,319,1981-03-01
952,ECA,335,1981-03-01
953,ECA,359,1981-03-01
954,ECA,369,1981-03-01
955,ECA,379,1981-03-01
956,ECA,395,1981-03-01
957,ECA,425,1981-03-01
958,ECA,437,1981-03-01
959,ECA,451,1981-03-01
960,ECA,491,1981-03-01
961,ECA,505,1981-03-01
962,ECA,1,1981-01-01
963,ECA,33,1981-01-01
964,ECA,65,1981-01-01
965,ECA,73,1981-01-01
966,ECA,85,1981-01-01
967,ECA,105,1981-01-01
968,ECA,131,1981-01-01
969,ECA,153,1981-01-01
970,ECA,171,1981-01-01
971,ECA,193,1981-01-01
972,ECA,1585,1980-11-01
973,ECA,1595,1980-11-01
974,ECA,1617,1980-11-01
975,ECA,1635,1980-11-01
976,ECA,1667,1980-11-01
977,ECA,1675,1980-11-01
978,ECA,1711,1980-11-01
979,ECA,1727,1980-11-01
980,ECA,1745,1980-11-01
981,ECA,1755,1980-11-01
982,ECA,1763,1980-11-01
983,ECA,1791,1980-11-01
984,ECA,1805,1980-11-01
985,ECA,1333,1980-09-01
986,ECA,1347,1980-09-01
987,ECA,1365,1980-09-01
988,ECA,1381,1980-09-01
989,ECA,1393,1980-09-01
990,ECA,1419,1980-09-01
991,ECA,1451,1980-09-01
992,ECA,1467,1980-09-01
993,ECA,1487,1980-09-01
994,ECA,1507,1980-09-01
995,ECA,1521,1980-09-01
996,ECA,1083,1980-07-01
997,ECA,1099,1980-07-01
998,ECA,1107,1980-07-01
999,ECA,1139,1980-07-01
1000,ECA,1149,1980-07-01
1001,ECA,1169,1980-07-01
1002,ECA,1187,1980-07-01
1003,ECA,1211,1980-07-01
1004,ECA,1233,1980-07-01
1005,ECA,1251,1980-07-01
1006,ECA,1257,1980-07-01
1007,ECA,1281,1980-07-01
1008,ECA,817,1980-05-01
1009,ECA,839,1980-05-01
1010,ECA,853,1980-05-01
1011,ECA,861,1980-05-01
1012,ECA,879,1980-05-01
1013,ECA,899,1980-05-01
1014,ECA,923,1980-05-01
1015,ECA,955,1980-05-01
1016,ECA,973,1980-05-01
1017,ECA,987,1980-05-01
1018,ECA,1005,1980-05-01
1019,ECA,1013,1980-05-01
1020,ECA,1031,1980-05-01
1021,ECA,1053,1980-05-01
1022,ECA,547,1980-04-01
1023,ECA,565,1980-04-01
1024,ECA,577,1980-04-01
1025,ECA,613,1980-04-01
1026,ECA,627,1980-04-01
1027,ECA,643,1980-04-01
1028,ECA,663,1980-04-01
1029,ECA,675,1980-04-01
1030,ECA,697,1980-04-01
1031,ECA,721,1980-04-01
1032,ECA,747,1980-04-01
1033,ECA,283,1980-03-01
1034,ECA,307,1980-03-01
1035,ECA,315,1980-03-01
1036,ECA,333,1980-03-01
1037,ECA,355,1980-03-01
1038,ECA,371,1980-03-01
1039,ECA,387,1980-03-01
1040,ECA,401,1980-03-01
1041,ECA,423,1980-03-01
1042,ECA,437,1980-03-01
1043,ECA,457,1980-03-01
1044,ECA,477,1980-03-01
1045,ECA,479,1980-03-01
1046,ECA,491,1980-03-01
1047,ECA,505,1980-03-01
1048,ECA,1,1980-01-01
1049,ECA,49,1980-01-01
1050,ECA,75,1980-01-01
1051,ECA,97,1980-01-01
1052,ECA,127,1980-01-01
1053,ECA,135,1980-01-01
1054,ECA,153,1980-01-01
1055,ECA,177,1980-01-01
1056,ECA,201,1980-01-01
1057,ECA,227,1980-01-01
1058,ECA,241,1980-01-01
1059,ECA,1321,1979-11-01
1060,ECA,1337,1979-11-01
1061,ECA,1353,1979-11-01
1062,ECA,1367,1979-11-01
1063,ECA,1391,1979-11-01
1064,ECA,1403,1979-11-01
1065,ECA,1421,1979-11-01
1066,ECA,1433,1979-11-01
1067,ECA,1441,1979-11-01
1068,ECA,1457,1979-11-01
1069,ECA,1475,1979-11-01
1070,ECA,1499,1979-11-01
1071,ECA,1513,1979-11-01
1072,ECA,1527,1979-11-01
1073,ECA,1057,1979-09-01
1074,ECA,1085,1979-09-01
1075,ECA,1113,1979-09-01
1076,ECA,1127,1979-09-01
1077,ECA,1137,1979-09-01
1078,ECA,1145,1979-09-01
1079,ECA,1151,1979-09-01
1080,ECA,1175,1979-09-01
1081,ECA,1195,1979-09-01
1082,ECA,1209,1979-09-01
1083,ECA,1249,1979-09-01
1084,ECA,1267,1979-09-01
1085,ECA,1287,1979-09-01
1086,ECA,1295,1979-09-01
1087,ECA,801,1979-07-01
1088,ECA,821,1979-07-01
1089,ECA,869,1979-07-01
1090,ECA,877,1979-07-01
1091,ECA,883,1979-07-01
1092,ECA,901,1979-07-01
1093,ECA,921,1979-07-01
1094,ECA,939,1979-07-01
1095,ECA,957,1979-07-01
1096,ECA,977,1979-07-01
1097,ECA,997,1979-07-01
1098,ECA,1005,1979-07-01
1099,ECA,539,1979-05-01
1100,ECA,565,1979-05-01
1101,ECA,579,1979-05-01
1102,ECA,603,1979-05-01
1103,ECA,627,1979-05-01
1104,ECA,641,1979-05-01
1105,ECA,655,1979-05-01
1106,ECA,679,1979-05-01
1107,ECA,689,1979-05-01
1108,ECA,709,1979-05-01
1109,ECA,733,1979-05-01
1110,ECA,739,1979-05-01
1111,ECA,747,1979-05-01
1112,ECA,761,1979-05-01
1113,ECA,263,1979-03-01
1114,ECA,293,1979-03-01
1115,ECA,331,1979-03-01
1116,ECA,361,1979-03-01
1117,ECA,387,1979-03-01
1118,ECA,393,1979-03-01
1119,ECA,423,1979-03-01
1120,ECA,437,1979-03-01
1121,ECA,475,1979-03-01
1122,ECA,495,1979-03-01
1123,ECA,1,1979-01-01
1124,ECA,25,1979-01-01
1125,ECA,49,1979-01-01
1126,ECA,61,1979-01-01
1127,ECA,75,1979-01-01
1128,ECA,91,1979-01-01
1129,ECA,101,1979-01-01
1130,ECA,115,1979-01-01
1131,ECA,129,1979-01-01
1132,ECA,153,1979-01-01
1133,ECA,183,1979-01-01
1134,ECA,1251,1978-11-01
1135,ECA,1273,1978-11-01
1136,ECA,1293,1978-11-01
1137,ECA,1303,1978-11-01
1138,ECA,1311,1978-11-01
1139,ECA,1363,1978-11-01
1140,ECA,1389,1978-11-01
1141,ECA,1411,1978-11-01
1142,ECA,1429,1978-11-01
1143,ECA,1447,1978-11-01
1144,ECA,1475,1978-11-01
1145,ECA,1483,1978-11-01
1146,ECA,985,1978-09-01
1147,ECA,1013,1978-09-01
1148,ECA,1025,1978-09-01
1149,ECA,1045,1978-09-01
1150,ECA,1061,1978-09-01
1151,ECA,1097,1978-09-01
1152,ECA,1127,1978-09-01
1153,ECA,1155,1978-09-01
1154,ECA,1165,1978-09-01
1155,ECA,1181,1978-09-01
1156,ECA,1193,1978-09-01
1157,ECA,739,1978-07-01
1158,ECA,761,1978-07-01
1159,ECA,779,1978-07-01
1160,ECA,807,1978-07-01
1161,ECA,817,1978-07-01
1162,ECA,835,1978-07-01
1163,ECA,843,1978-07-01
1164,ECA,869,1978-07-01
1165,ECA,883,1978-07-01
1166,ECA,901,1978-07-01
1167,ECA,931,1978-07-01
1168,ECA,961,1978-07-01
1169,ECA,969,1978-07-01
1170,ECA,515,1978-05-01
1171,ECA,527,1978-05-01
1172,ECA,541,1978-05-01
1173,ECA,557,1978-05-01
1174,ECA,571,1978-05-01
1175,ECA,577,1978-05-01
1176,ECA,587,1978-05-01
1177,ECA,595,1978-05-01
1178,ECA,615,1978-05-01
1179,ECA,631,1978-05-01
1180,ECA,643,1978-05-01
1181,ECA,663,1978-05-01
1182,ECA,677,1978-05-01
1183,ECA,695,1978-05-01
1184,ECA,705,1978-05-01
1185,ECA,269,1978-03-01
1186,ECA,285,1978-03-01
1187,ECA,331,1978-03-01
1188,ECA,345,1978-03-01
1189,ECA,365,1978-03-01
1190,ECA,379,1978-03-01
1191,ECA,397,1978-03-01
1192,ECA,403,1978-03-01
1193,ECA,427,1978-03-01
1194,ECA,435,1978-03-01
1195,ECA,451,1978-03-01
1196,ECA,1,1978-01-01
1197,ECA,21,1978-01-01
1198,ECA,33,1978-01-01
1199,ECA,51,1978-01-01
1200,ECA,59,1978-01-01
1201,ECA,69,1978-01-01
1202,ECA,87,1978-01-01
1203,ECA,105,1978-01-01
1204,ECA,147,1978-01-01
1205,ECA,153,1978-01-01
1206,ECA,163,1978-01-01
1207,ECA,171,1978-01-01
1208,ECA,181,1978-01-01
1209,ECA,185,1978-01-01
1210,ECA,201,1978-01-01
1211,ECA,219,1978-01-01
1212,ECA,1767,1977-11-01
1213,ECA,1777,1977-11-01
1214,ECA,1797,1977-11-01
1215,ECA,1823,1977-11-01
1216,ECA,1837,1977-11-01
1217,ECA,1859,1977-11-01
1218,ECA,1871,1977-11-01
1219,ECA,1879,1977-11-01
1220,ECA,1907,1977-11-01
1221,ECA,1925,1977-11-01
1222,ECA,1957,1977-11-01
1223,ECA,1989,1977-11-01
1224,ECA,1539,1977-10-01
1225,ECA,1573,1977-10-01
1226,ECA,1589,1977-10-01
1227,ECA,1595,1977-10-01
1228,ECA,1623,1977-10-01
1229,ECA,1631,1977-10-01
1230,ECA,1651,1977-10-01
1231,ECA,1681,1977-10-01
1232,ECA,1703,1977-10-01
1233,ECA,1303,1977-09-01
1234,ECA,1329,1977-09-01
1235,ECA,1339,1977-09-01
1236,ECA,1349,1977-09-01
1237,ECA,1365,1977-09-01
1238,ECA,1377,1977-09-01
1239,ECA,1431,1977-09-01
1240,ECA,1457,1977-09-01
1241,ECA,1467,1977-09-01
1242,ECA,1481,1977-09-01
1243,ECA,1499,1977-09-01
1244,ECA,1517,1977-09-01
1245,ECA,1043,1977-07-01
1246,ECA,1065,1977-07-01
1247,ECA,1081,1977-07-01
1248,ECA,1117,1977-07-01
1249,ECA,1137,1977-07-01
1250,ECA,1163,1977-07-01
1251,ECA,1173,1977-07-01
1252,ECA,1187,1977-07-01
1253,ECA,1205,1977-07-01
1254,ECA,1221,1977-07-01
1255,ECA,1243,1977-07-01
1256,ECA,1257,1977-07-01
1257,ECA,1263,1977-07-01
1258,ECA,1279,1977-07-01
1259,ECA,783,1977-05-01
1260,ECA,811,1977-05-01
1261,ECA,821,1977-05-01
1262,ECA,843,1977-05-01
1263,ECA,853,1977-05-01
1264,ECA,871,1977-05-01
1265,ECA,881,1977-05-01
1266,ECA,889,1977-05-01
1267,ECA,895,1977-05-01
1268,ECA,905,1977-05-01
1269,ECA,939,1977-05-01
1270,ECA,955,1977-05-01
1271,ECA,969,1977-05-01
1272,ECA,535,1977-04-01
1273,ECA,573,1977-04-01
1274,ECA,591,1977-04-01
1275,ECA,601,1977-04-01
1276,ECA,621,1977-04-01
1277,ECA,641,1977-04-01
1278,ECA,657,1977-04-01
1279,ECA,665,1977-04-01
1280,ECA,683,1977-04-01
1281,ECA,703,1977-04-01
1282,ECA,719,1977-04-01
1283,ECA,729,1977-04-01
1284,ECA,737,1977-04-01
1285,ECA,745,1977-04-01
1286,ECA,273,1977-03-01
1287,ECA,295,1977-03-01
1288,ECA,317,1977-03-01
1289,ECA,329,1977-03-01
1290,ECA,341,1977-03-01
1291,ECA,361,1977-03-01
1292,ECA,375,1977-03-01
1293,ECA,399,1977-03-01
1294,ECA,413,1977-03-01
1295,ECA,427,1977-03-01
1296,ECA,447,1977-03-01
1297,ECA,463,1977-03-01
1298,ECA,487,1977-03-01
1299,ECA,497,1977-03-01
1300,ECA,509,1977-03-01
1301,ECA,1,1977-01-01
1302,ECA,23,1977-01-01
1303,ECA,53,1977-01-01
1304,ECA,91,1977-01-01
1305,ECA,101,1977-01-01
1306,ECA,115,1977-01-01
1307,ECA,133,1977-01-01
1308,ECA,147,1977-01-01
1309,ECA,163,1977-01-01
1310,ECA,175,1977-01-01
1311,ECA,183,1977-01-01
1312,ECA,199,1977-01-01
1313,ECA,1091,1976-11-01
1314,ECA,1141,1976-11-01
1315,ECA,1153,1976-11-01
1316,ECA,1157,1976-11-01
1317,ECA,1179,1976-11-01
1318,ECA,1201,1976-11-01
1319,ECA,1223,1976-11-01
1320,ECA,1239,1976-11-01
1321,ECA,1253,1976-11-01
1322,ECA,1259,1976-11-01
1323,ECA,1277,1976-11-01
1324,ECA,1289,1976-11-01
1325,ECA,841,1976-09-01
1326,ECA,867,1976-09-01
1327,ECA,879,1976-09-01
1328,ECA,907,1976-09-01
1329,ECA,939,1976-09-01
1330,ECA,947,1976-09-01
1331,ECA,963,1976-09-01
1332,ECA,971,1976-09-01
1333,ECA,979,1976-09-01
1334,ECA,1001,1976-09-01
1335,ECA,1017,1976-09-01
1336,ECA,1033,1976-09-01
1337,ECA,1045,1976-09-01
1338,ECA,1077,1976-09-01
1339,ECA,631,1976-07-01
1340,ECA,651,1976-07-01
1341,ECA,671,1976-07-01
1342,ECA,685,1976-07-01
1343,ECA,713,1976-07-01
1344,ECA,725,1976-07-01
1345,ECA,741,1976-07-01
1346,ECA,751,1976-07-01
1347,ECA,765,1976-07-01
1348,ECA,777,1976-07-01
1349,ECA,787,1976-07-01
1350,ECA,793,1976-07-01
1351,ECA,421,1976-05-01
1352,ECA,449,1976-05-01
1353,ECA,461,1976-05-01
1354,ECA,467,1976-05-01
1355,ECA,479,1976-05-01
1356,ECA,485,1976-05-01
1357,ECA,509,1976-05-01
1358,ECA,547,1976-05-01
1359,ECA,561,1976-05-01
1360,ECA,575,1976-05-01
1361,ECA,219,1976-03-01
1362,ECA,241,1976-03-01
1363,ECA,247,1976-03-01
1364,ECA,283,1976-03-01
1365,ECA,295,1976-03-01
1366,ECA,305,1976-03-01
1367,ECA,323,1976-03-01
1368,ECA,337,1976-03-01
1369,ECA,345,1976-03-01
1370,ECA,353,1976-03-01
1371,ECA,365,1976-03-01
1372,ECA,1,1976-01-01
1373,ECA,17,1976-01-01
1374,ECA,43,1976-01-01
1375,ECA,53,1976-01-01
1376,ECA,67,1976-01-01
1377,ECA,79,1976-01-01
1378,ECA,91,1976-01-01
1379,ECA,105,1976-01-01
1380,ECA,115,1976-01-01
1381,ECA,129,1976-01-01
1382,ECA,137,1976-01-01
1383,ECA,149,1976-01-01
1384,ECA,167,1976-01-01
1385,ECA,185,1976-01-01
1386,ECA,815,1976-01-01
1387,ECA,845,1976-01-01
1388,ECA,853,1976-01-01
1389,ECA,867,1976-01-01
1390,ECA,877,1976-01-01
1391,ECA,907,1976-01-01
1392,ECA,913,1976-01-01
1393,ECA,933,1976-01-01
1394,ECA,937,1976-01-01
1395,ECA,959,1976-01-01
1396,ECA,611,1975-07-01
1397,ECA,647,1975-07-01
1398,ECA,661,1975-07-01
1399,ECA,669,1975-07-01
1400,ECA,683,1975-07-01
1401,ECA,691,1975-07-01
1402,ECA,711,1975-07-01
1403,ECA,719,1975-07-01
1404,ECA,727,1975-07-01
1405,ECA,739,1975-07-01
1406,ECA,745,1975-07-01
1407,ECA,757,1975-07-01
1408,ECA,771,1975-07-01
1409,ECA,789,1975-07-01
1410,ECA,363,1975-05-01
1411,ECA,395,1975-05-01
1412,ECA,421,1975-05-01
1413,ECA,431,1975-05-01
1414,ECA,455,1975-05-01
1415,ECA,469,1975-05-01
1416,ECA,493,1975-05-01
1417,ECA,513,1975-05-01
1418,ECA,187,1975-03-01
1419,ECA,223,1975-03-01
1420,ECA,231,1975-03-01
1421,ECA,261,1975-03-01
1422,ECA,283,1975-03-01
1423,ECA,293,1975-03-01
1424,ECA,301,1975-03-01
1425,ECA,305,1975-03-01
1426,ECA,327,1975-03-01
1427,ECA,1,1975-01-01
1428,ECA,31,1975-01-01
1429,ECA,41,1975-01-01
1430,ECA,65,1975-01-01
1431,ECA,81,1975-01-01
1432,ECA,93,1975-01-01
1433,ECA,115,1975-01-01
1434,ECA,125,1975-01-01
1435,ECA,141,1975-01-01
1436,ECA,147,1975-01-01
1437,ECA,971,1974-11-01
1438,ECA,999,1974-11-01
1439,ECA,1013,1974-11-01
1440,ECA,1031,1974-11-01
1441,ECA,1045,1974-11-01
1442,ECA,1069,1974-11-01
1443,ECA,1081,1974-11-01
1444,ECA,1093,1974-11-01
1445,ECA,1115,1974-11-01
1446,ECA,773,1974-09-01
1447,ECA,803,1974-09-01
1448,ECA,825,1974-09-01
1449,ECA,841,1974-09-01
1450,ECA,853,1974-09-01
1451,ECA,869,1974-09-01
1452,ECA,885,1974-09-01
1453,ECA,893,1974-09-01
1454,ECA,913,1974-09-01
1455,ECA,921,1974-09-01
1456,ECA,947,1974-09-01
1457,ECA,611,1974-07-01
1458,ECA,633,1974-07-01
1459,ECA,643,1974-07-01
1460,ECA,667,1974-07-01
1461,ECA,695,1974-07-01
1462,ECA,705,1974-07-01
1463,ECA,717,1974-07-01
1464,ECA,737,1974-07-01
1465,ECA,749,1974-07-01
1466,ECA,393,1974-05-01
1467,ECA,425,1974-05-01
1468,ECA,435,1974-05-01
1469,ECA,461,1974-05-01
1470,ECA,471,1974-05-01
1471,ECA,487,1974-05-01
1472,ECA,517,1974-05-01
1473,ECA,547,1974-05-01
1474,ECA,559,1974-05-01
1475,ECA,579,1974-05-01
1476,ECA,221,1974-03-01
1477,ECA,239,1974-03-01
1478,ECA,253,1974-03-01
1479,ECA,267,1974-03-01
1480,ECA,273,1974-03-01
1481,ECA,279,1974-03-01
1482,ECA,289,1974-03-01
1483,ECA,303,1974-03-01
1484,ECA,311,1974-03-01
1485,ECA,333,1974-03-01
1486,ECA,341,1974-03-01
1487,ECA,369,1974-03-01
1488,ECA,377,1974-03-01
1489,ECA,1,1974-01-01
1490,ECA,21,1974-01-01
1491,ECA,35,1974-01-01
1492,ECA,45,1974-01-01
1493,ECA,55,1974-01-01
1494,ECA,73,1974-01-01
1495,ECA,87,1974-01-01
1496,ECA,103,1974-01-01
1497,ECA,135,1974-01-01
1498,ECA,147,1974-01-01
1499,ECA,169,1974-01-01
1500,ECA,177,1974-01-01
1501,ECA,191,1974-01-01
1502,ECA,997,1973-11-01
1503,ECA,1027,1973-11-01
1504,ECA,1043,1973-11-01
1505,ECA,1049,1973-11-01
1506,ECA,1069,1973-11-01
1507,ECA,1075,1973-11-01
1508,ECA,1093,1973-11-01
1509,ECA,1103,1973-11-01
1510,ECA,1125,1973-11-01
1511,ECA,1167,1973-11-01
1512,ECA,1183,1973-11-01
1513,ECA,797,1973-09-01
1514,ECA,817,1973-09-01
1515,ECA,829,1973-09-01
1516,ECA,853,1973-09-01
1517,ECA,867,1973-09-01
1518,ECA,889,1973-09-01
1519,ECA,901,1973-09-01
1520,ECA,913,1973-09-01
1521,ECA,937,1973-09-01
1522,ECA,955,1973-09-01
1523,ECA,965,1973-09-01
1524,ECA,587,1973-07-01
1525,ECA,603,1973-07-01
1526,ECA,617,1973-07-01
1527,ECA,633,1973-07-01
1528,ECA,643,1973-07-01
1529,ECA,657,1973-07-01
1530,ECA,667,1973-07-01
1531,ECA,683,1973-07-01
1532,ECA,715,1973-07-01
1533,ECA,723,1973-07-01
1534,ECA,751,1973-07-01
1535,ECA,761,1973-07-01
1536,ECA,775,1973-07-01
1537,ECA,383,1973-05-01
1538,ECA,425,1973-05-01
1539,ECA,455,1973-05-01
1540,ECA,467,1973-05-01
1541,ECA,503,1973-05-01
1542,ECA,509,1973-05-01
1543,ECA,529,1973-05-01
1544,ECA,561,1973-05-01
1545,ECA,263,1973-03-01
1546,ECA,285,1973-03-01
1547,ECA,321,1973-03-01
1548,ECA,337,1973-03-01
1549,ECA,347,1973-03-01
1550,ECA,357,1973-03-01
1551,ECA,1,1973-01-01
1552,ECA,27,1973-01-01
1553,ECA,41,1973-01-01
1554,ECA,59,1973-01-01
1555,ECA,67,1973-01-01
1556,ECA,79,1973-01-01
1557,ECA,97,1973-01-01
1558,ECA,109,1973-01-01
1559,ECA,119,1973-01-01
1560,ECA,135,1973-01-01
1561,ECA,979,1972-11-01
1562,ECA,1003,1972-11-01
1563,ECA,1021,1972-11-01
1564,ECA,1043,1972-11-01
1565,ECA,1059,1972-11-01
1566,ECA,1083,1972-11-01
1567,ECA,1091,1972-11-01
1568,ECA,1109,1972-11-01
1569,ECA,1121,1972-11-01
1570,ECA,1137,1972-11-01
1571,ECA,793,1972-09-01
1572,ECA,827,1972-09-01
1573,ECA,849,1972-09-01
1574,ECA,855,1972-09-01
1575,ECA,867,1972-09-01
1576,ECA,883,1972-09-01
1577,ECA,617,1972-07-01
1578,ECA,643,1972-07-01
1579,ECA,653,1972-07-01
1580,ECA,681,1972-07-01
1581,ECA,689,1972-07-01
1582,ECA,699,1972-07-01
1583,ECA,711,1972-07-01
1584,ECA,723,1972-07-01
1585,ECA,737,1972-07-01
1586,ECA,431,1972-05-01
1587,ECA,463,1972-05-01
1588,ECA,487,1972-05-01
1589,ECA,497,1972-05-01
1590,ECA,515,1972-05-01
1591,ECA,529,1972-05-01
1592,ECA,549,1972-05-01
1593,ECA,565,1972-05-01
1594,ECA,579,1972-05-01
1595,ECA,253,1972-03-01
1596,ECA,261,1972-03-01
1597,ECA,277,1972-03-01
1598,ECA,289,1972-03-01
1599,ECA,305,1972-03-01
1600,ECA,311,1972-03-01
1601,ECA,327,1972-03-01
1602,ECA,343,1972-03-01
1603,ECA,361,1972-03-01
1604,ECA,371,1972-03-01
1605,ECA,27,1972-01-01
1606,ECA,43,1972-01-01
1607,ECA,69,1972-01-01
1608,ECA,87,1972-01-01
1609,ECA,109,1972-01-01
1610,ECA,137,1972-01-01
1611,ECA,159,1972-01-01
1612,ECA,177,1972-01-01
1613,ECA,877,1971-11-01
1614,ECA,899,1971-11-01
1615,ECA,911,1971-11-01
1616,ECA,939,1971-11-01
1617,ECA,955,1971-11-01
1618,ECA,983,1971-11-01
1619,ECA,997,1971-11-01
1620,ECA,1009,1971-11-01
1621,ECA,1015,1971-11-01
1622,ECA,659,1971-09-01
1623,ECA,683,1971-09-01
1624,ECA,695,1971-09-01
1625,ECA,713,1971-09-01
1626,ECA,723,1971-09-01
1627,ECA,739,1971-09-01
1628,ECA,751,1971-09-01
1629,ECA,767,1971-09-01
1630,ECA,773,1971-09-01
1631,ECA,797,1971-09-01
1632,ECA,813,1971-09-01
1633,ECA,829,1971-09-01
1634,ECA,417,1971-05-01
1635,ECA,441,1971-05-01
1636,ECA,455,1971-05-01
1637,ECA,461,1971-05-01
1638,ECA,467,1971-05-01
1639,ECA,511,1971-05-01
1640,ECA,531,1971-05-01
1641,ECA,545,1971-05-01
1642,ECA,565,1971-05-01
1643,ECA,577,1971-05-01
1644,ECA,593,1971-05-01
1645,ECA,599,1971-05-01
1646,ECA,625,1971-05-01
1647,ECA,197,1971-03-01
1648,ECA,219,1971-03-01
1649,ECA,253,1971-03-01
1650,ECA,273,1971-03-01
1651,ECA,285,1971-03-01
1652,ECA,305,1971-03-01
1653,ECA,309,1971-03-01
1654,ECA,341,1971-03-01
1655,ECA,359,1971-03-01
1656,ECA,383,1971-03-01
1657,ECA,1,1971-01-01
1658,ECA,23,1971-01-01
1659,ECA,35,1971-01-01
1660,ECA,55,1971-01-01
1661,ECA,61,1971-01-01
1662,ECA,73,1971-01-01
1663,ECA,89,1971-01-01
1664,ECA,119,1971-01-01
1665,ECA,131,1971-01-01
1666,ECA,816,1970-11-01
1667,ECA,831,1970-11-01
1668,ECA,856,1970-11-01
1669,ECA,865,1970-11-01
1670,ECA,889,1970-11-01
1671,ECA,907,1970-11-01
1672,ECA,587,1970-09-01
1673,ECA,624,1970-09-01
1674,ECA,661,1970-09-01
1675,ECA,666,1970-09-01
1676,ECA,682,1970-09-01
1677,ECA,704,1970-09-01
1678,ECA,712,1970-09-01
1679,ECA,742,1970-09-01
1680,ECA,754,1970-09-01
1681,ECA,393,1970-05-01
1682,ECA,410,1970-05-01
1683,ECA,422,1970-05-01
1684,ECA,430,1970-05-01
1685,ECA,449,1970-05-01
1686,ECA,453,1970-05-01
1687,ECA,468,1970-05-01
1688,ECA,473,1970-05-01
1689,ECA,482,1970-05-01
1690,ECA,490,1970-05-01
1691,ECA,507,1970-05-01
1692,ECA,517,1970-05-01
1693,ECA,533,1970-05-01
1694,ECA,542,1970-05-01
1695,ECA,559,1970-05-01
1696,ECA,187,1970-03-01
1697,ECA,213,1970-03-01
1698,ECA,225,1970-03-01
1699,ECA,231,1970-03-01
1700,ECA,251,1970-03-01
1701,ECA,256,1970-03-01
1702,ECA,276,1970-03-01
1703,ECA,281,1970-03-01
1704,ECA,298,1970-03-01
1705,ECA,311,1970-03-01
1706,ECA,324,1970-03-01
1707,ECA,331,1970-03-01
1708,ECA,1,1970-01-01
1709,ECA,18,1970-01-01
1710,ECA,39,1970-01-01
1711,ECA,50,1970-01-01
1712,ECA,66,1970-01-01
1713,ECA,73,1970-01-01
1714,ECA,93,1970-01-01
1715,ECA,97,1970-01-01
1716,ECA,118,1970-01-01
1717,ECA,153,1970-01-01
1718,ECA,165,1970-01-01
1719,ECA,553,1969-10-01
1720,ECA,578,1969-10-01
1721,ECA,586,1969-10-01
1722,ECA,600,1969-10-01
1723,ECA,611,1969-10-01
1724,ECA,629,1969-10-01
1725,ECA,651,1969-10-01
1726,ECA,660,1969-10-01
1727,ECA,668,1969-10-01
1728,ECA,685,1969-10-01
1729,ECA,695,1969-10-01
1730,ECA,706,1969-10-01
1731,ECA,369,1969-08-01
1732,ECA,382,1969-08-01
1733,ECA,398,1969-08-01
1734,ECA,408,1969-08-01
1735,ECA,424,1969-08-01
1736,ECA,439,1969-08-01
1737,ECA,457,1969-08-01
1738,ECA,470,1969-08-01
1739,ECA,485,1969-08-01
1740,ECA,490,1969-08-01
1741,ECA,507,1969-08-01
1742,ECA,528,1969-08-01
1743,ECA,171,1969-04-01
1744,ECA,193,1969-04-01
1745,ECA,204,1969-04-01
1746,ECA,222,1969-04-01
1747,ECA,228,1969-04-01
1748,ECA,252,1969-04-01
1749,ECA,257,1969-04-01
1750,ECA,275,1969-04-01
1751,ECA,280,1969-04-01
1752,ECA,298,1969-04-01
1753,ECA,307,1969-04-01
1754,ECA,324,1969-04-01
1755,ECA,333,1969-04-01
1756,ECA,1,1969-01-01
1757,ECA,15,1969-01-01
1758,ECA,25,1969-01-01
1759,ECA,39,1969-01-01
1760,ECA,44,1969-01-01
1761,ECA,55,1969-01-01
1762,ECA,73,1969-01-01
1763,ECA,79,1969-01-01
1764,ECA,95,1969-01-01
1765,ECA,107,1969-01-01
1766,ECA,122,1969-01-01
1767,ECA,131,1969-01-01
1768,ECA,437,1969-01-01
1769,ECA,464,1969-01-01
1770,ECA,497,1969-01-01
1771,ECA,511,1969-01-01
1772,ECA,530,1969-01-01
1773,ECA,544,1969-01-01
1774,ECA,575,1969-01-01
1775,ECA,582,1969-01-01
