ArticleID,AuthorID,Journal,FirstPage,PubDate,Female
3628,255,QJE,1633,2013-11-01,0
3410,256,JPE,74,2013-02-01,0
9526,256,AER,3704,2015-12-01,0
8482,257,ECA,973,2011-07-01,0
3663,259,QJE,1711,2014-11-01,0
5806,259,AER,624,2014-02-01,0
9321,259,P&P,137,2015-05-01,0
4907,260,AER,1403,2005-12-01,0
3403,261,JPE,1083,2012-12-01,0
5123,261,P&P,293,2011-05-01,0
8249,261,ECA,1303,2014-07-01,0
9803,261,RES,791,2007-07-01,0
5907,262,P&P,463,2014-05-01,0
2829,263,JPE,1113,1998-12-01,0
3121,263,JPE,445,2004-04-01,0
3230,263,JPE,43,2007-02-01,0
3291,263,JPE,1105,2008-12-01,0
3428,263,JPE,803,2013-10-01,0
3578,263,QJE,1243,2012-08-01,0
3600,263,QJE,105,2013-02-01,0
3656,263,QJE,1221,2014-08-01,0
4196,263,QJE,1127,1997-11-01,0
4214,263,QJE,853,2001-08-01,0
4244,263,QJE,1193,2002-11-01,0
4253,263,QJE,1,2002-02-01,0
4285,263,QJE,453,2003-05-01,0
4351,263,QJE,1339,2004-11-01,0
4382,263,QJE,1445,2005-11-01,0
4570,263,QJE,577,2008-05-01,0
4661,263,QJE,1015,2010-08-01,0
4672,263,QJE,1399,2010-11-01,0
4893,263,AER,1031,2005-09-01,0
5394,263,P&P,47,2012-05-01,0
5658,263,P&P,623,2013-05-01,0
6796,263,JPE,1003,1989-10-01,0
6831,263,JPE,1221,1988-12-01,0
6915,263,JPE,461,1986-06-01,0
6936,263,JPE,1163,1986-12-01,0
7538,263,QJE,995,1994-11-01,0
7549,263,QJE,889,1992-08-01,0
7571,263,QJE,599,1993-08-01,0
7838,263,JPE,1126,1992-12-01,0
7860,263,JPE,764,1996-08-01,0
7994,263,JPE,703,1990-08-01,0
8028,263,QJE,537,1989-08-01,0
8112,263,QJE,503,1991-05-01,0
8670,263,JPE,1045,1985-12-01,0
9354,263,P&P,310,2015-05-01,0
10243,263,RES,481,2016-04-01,0
2861,264,JPE,929,1999-10-01,0
9968,264,RES,1421,2010-10-01,0
10257,264,RES,1001,2016-07-01,0
8193,266,ECA,387,2014-01-01,0
8239,266,ECA,2535,2013-11-01,0
8386,266,ECA,213,2012-01-01,0
8499,266,ECA,413,2012-01-01,0
111,268,ECA,357,1996-03-01,0
180,268,ECA,745,1994-07-01,0
436,268,ECA,589,1989-05-01,0
544,268,ECA,515,1987-05-01,0
583,268,ECA,1039,1986-09-01,0
1274,268,ECA,591,1977-04-01,0
1332,268,ECA,971,1976-09-01,0
3731,268,ECA,1127,2000-09-01,0
7430,268,QJE,625,1980-06-01,0
10934,268,RES,613,1993-07-01,0
11340,268,RES,15,1982-01-01,0
11599,268,RES,121,1978-02-01,0
2836,269,JPE,65,1999-02-01,0
325,271,ECA,1069,1991-07-01,0
3011,271,JPE,73,2002-02-01,0
3176,271,JPE,1026,2005-10-01,0
3337,271,JPE,433,2010-06-01,0
4011,271,ECA,1431,2005-09-01,0
4627,271,QJE,911,2009-08-01,0
4648,271,QJE,47,2010-02-01,0
6245,271,AER,64,2007-03-01,0
6327,271,AER,1998,2008-12-01,0
9271,271,QJE,415,2015-02-01,0
9467,271,ECA,2231,2015-11-01,0
9901,271,RES,851,2009-07-01,0
10881,271,RES,427,1992-07-01,0
303,272,ECA,1687,1991-11-01,0
585,272,ECA,1079,1986-09-01,0
613,272,ECA,249,1986-03-01,0
811,272,ECA,675,1983-05-01,0
2605,272,AER,1369,1994-12-01,0
3845,272,ECA,551,2003-03-01,0
6106,272,AER,128,2001-03-01,0
6869,272,JPE,548,1981-06-01,0
7227,272,QJE,379,1981-08-01,0
8155,272,QJE,753,1996-08-01,0
8401,272,ECA,1455,2013-07-01,0
9700,272,RES,21,2005-01-01,0
10012,272,RES,1179,2011-10-01,0
10650,272,RES,581,1996-10-01,0
11009,272,RES,283,1985-04-01,0
11171,272,RES,1,1989-01-01,0
11434,272,RES,625,1983-10-01,0
2723,273,AER,1216,1996-12-01,0
3532,273,QJE,1271,2011-08-01,0
4792,273,AER,1268,2003-09-01,0
4972,273,AER,70,2010-03-01,0
9394,273,P&P,518,2015-05-01,0
9777,273,RES,31,2007-01-01,0
6424,276,AER,2096,2009-12-01,0
63,277,ECA,627,1997-05-01,0
337,277,ECA,787,1991-05-01,0
718,277,ECA,865,1984-07-01,0
760,277,ECA,1661,1983-11-01,0
3871,277,ECA,1405,2003-09-01,0
4013,277,ECA,1525,2005-09-01,0
5646,277,P&P,557,2013-05-01,0
8367,277,ECA,575,2010-03-01,0
10478,277,RES,147,2002-01-01,0
10486,277,RES,357,2002-04-01,0
11433,277,RES,609,1983-10-01,0
8281,278,ECA,1865,2009-11-01,0
2736,279,AER,931,1996-09-01,0
2852,279,JPE,682,1999-08-01,0
4288,279,QJE,601,2003-05-01,0
5033,279,AER,2205,2010-12-01,0
5598,279,P&P,303,2013-05-01,0
7752,279,JPE,1176,1995-12-01,0
10505,279,RES,839,2002-10-01,0
10642,279,RES,347,1996-07-01,0
5041,281,AER,2414,2010-12-01,0
2758,282,AER,1187,1995-12-01,0
4896,282,AER,1074,2005-09-01,0
5973,282,AER,2552,2014-08-01,0
6713,282,JPE,932,1984-10-01,0
3605,283,QJE,725,2013-05-01,0
4110,283,ECA,1073,2007-07-01,0
7833,283,JPE,274,1993-04-01,0
10253,283,RES,855,2016-07-01,0
10508,283,RES,925,2002-10-01,0
10714,283,RES,631,1998-10-01,0
10825,283,RES,211,1991-04-01,0
8588,285,ECA,1341,2014-07-01,0
5184,286,P&P,598,2011-05-01,0
7235,287,QJE,693,1984-11-01,0
7553,287,QJE,985,1992-08-01,0
8150,287,QJE,227,1996-02-01,0
5096,288,P&P,152,2011-05-01,0
6649,289,JPE,1093,1975-12-01,0
5079,290,AER,819,2011-04-01,0
7757,290,JPE,1302,1995-12-01,0
4265,292,QJE,437,2002-05-01,0
4268,292,QJE,537,2002-05-01,0
4846,292,AER,98,2004-03-01,0
10847,292,RES,603,1991-05-01,0
4758,293,AER,622,2003-06-01,0
7559,294,QJE,1161,1992-11-01,0
180,295,ECA,745,1994-07-01,0
314,295,ECA,1395,1991-09-01,0
662,295,ECA,889,1985-07-01,0
3754,295,ECA,455,2001-03-01,0
3976,295,ECA,141,2005-01-01,0
8514,295,ECA,1643,2011-09-01,0
9441,295,ECA,1237,2015-05-01,0
2632,296,AER,240,1995-03-01,0
3593,296,QJE,425,2013-02-01,0
4230,296,QJE,229,2001-02-01,0
4306,296,QJE,107,2003-02-01,0
4634,296,QJE,1639,2009-11-01,0
5325,296,P&P,101,2012-05-01,0
249,297,ECA,1273,1992-11-01,0
1380,297,ECA,115,1976-01-01,0
3143,297,JPE,1019,2004-10-01,0
3908,297,ECA,2421,2002-11-01,0
4571,297,QJE,621,2008-05-01,0
4818,297,AER,896,2004-09-01,0
4827,297,AER,1536,2004-12-01,0
4906,297,AER,1355,2005-12-01,0
7837,297,JPE,1092,1992-12-01,0
8256,297,ECA,541,2014-03-01,0
8605,297,JPE,485,1987-06-01,0
9684,297,QJE,189,1983-01-01,0
9844,297,RES,559,2008-04-01,0
10062,297,RES,1209,2012-07-01,0
10582,297,RES,809,2004-07-01,0
10769,297,RES,25,1990-01-01,0
10790,297,RES,351,1990-07-01,0
10791,297,RES,369,1990-07-01,0
11210,297,RES,603,1989-10-01,0
11686,297,RES,255,1979-04-01,0
62,299,ECA,601,1997-05-01,0
348,299,ECA,1,1991-01-01,0
349,299,ECA,25,1991-01-01,0
477,299,ECA,787,1988-07-01,0
640,299,ECA,1395,1985-11-01,0
2655,299,AER,548,1994-06-01,0
2724,299,AER,689,1996-09-01,0
3147,299,JPE,1257,2004-12-01,0
4225,299,QJE,55,2001-02-01,0
4319,299,QJE,1007,2003-08-01,0
4572,299,QJE,663,2008-05-01,0
4670,299,QJE,923,2010-08-01,0
5266,299,AER,2899,2011-12-01,0
5935,299,P&P,77,2014-05-01,0
7261,299,QJE,703,1987-11-01,0
8097,299,QJE,683,1991-08-01,0
9480,299,AER,2183,2015-07-01,0
9592,299,AER,966,2007-06-01,0
10942,299,RES,777,1993-10-01,0
1053,300,ECA,135,1980-01-01,0
7286,300,QJE,317,1980-03-01,0
7316,300,QJE,103,1986-02-01,0
8622,300,JPE,160,1987-02-01,0
11506,300,RES,175,1976-02-01,0
2776,301,AER,314,1997-06-01,0
3074,301,JPE,498,2003-06-01,0
3808,301,ECA,971,2002-05-01,0
5084,301,AER,948,2011-04-01,0
7632,301,QJE,511,1992-05-01,0
8629,301,JPE,1,1987-02-01,0
3405,302,JPE,1133,2012-12-01,0
5695,302,AER,1830,2013-08-01,0
8385,302,ECA,1763,2013-09-01,0
8579,303,ECA,1809,2012-07-01,0
309,304,ECA,1279,1991-09-01,0
3142,304,JPE,1054,2004-10-01,0
5424,304,P&P,65,2012-05-01,0
5616,304,P&P,406,2013-05-01,0
6591,305,JPE,785,1988-08-01,0
6819,305,JPE,526,1980-06-01,0
7038,305,JPE,420,1983-06-01,0
7292,305,QJE,453,1980-05-01,0
11259,305,RES,653,1980-07-01,0
11377,305,RES,485,1982-10-01,0
11466,305,RES,333,1984-04-01,0
5229,306,AER,1806,2011-08-01,0
8364,307,ECA,1665,2009-09-01,0
10213,307,RES,1229,2014-07-01,0
4485,308,QJE,1153,1999-11-01,0
3890,309,ECA,1287,2003-07-01,0
3620,310,QJE,1273,2013-08-01,0
3974,310,ECA,69,2005-01-01,0
4884,310,AER,936,2005-09-01,0
4991,310,AER,802,2010-06-01,0
5250,310,AER,2425,2011-10-01,0
5967,310,AER,2400,2014-08-01,0
8304,310,ECA,847,2010-05-01,0
9283,310,ECA,587,2015-03-01,0
9568,310,AER,1794,2007-12-01,0
10075,310,RES,1637,2012-10-01,0
5723,311,AER,2612,2013-10-01,0
5837,311,AER,1439,2014-04-01,0
7338,312,QJE,387,1980-11-01,0
8561,314,ECA,489,2013-03-01,0
8204,315,ECA,2351,2013-11-01,0
8589,315,ECA,1895,2012-09-01,0
2732,316,AER,852,1996-09-01,0
2812,316,JPE,574,1998-06-01,0
3412,316,JPE,273,2013-04-01,0
3624,316,QJE,1895,2013-11-01,0
5304,316,AER,94,2012-02-01,0
9396,316,P&P,530,2015-05-01,0
9538,316,AER,1374,2007-09-01,0
4204,317,QJE,489,2001-05-01,0
7840,317,JPE,1208,1992-12-01,0
3244,318,JPE,338,2007-04-01,0
6126,318,AER,542,2001-06-01,0
9881,318,RES,253,2009-01-01,0
3781,319,ECA,1467,2001-11-01,0
10408,319,RES,193,2000-01-01,0
5592,320,P&P,274,2013-05-01,1
5861,321,P&P,212,2014-05-01,1
2528,325,AER,78,1993-03-01,0
2540,325,AER,383,1993-06-01,0
2766,325,AER,884,1997-12-01,0
4731,325,AER,15,2003-03-01,0
6074,325,AER,407,2000-06-01,0
6325,325,AER,1943,2008-12-01,0
7581,325,QJE,565,1994-08-01,0
7660,325,QJE,245,1995-02-01,0
7769,325,JPE,506,1992-06-01,0
8085,325,QJE,33,1991-02-01,0
3394,327,JPE,593,2012-08-01,0
3449,328,JPE,719,2014-08-01,0
4748,329,P&P,266,2003-05-01,1
2556,330,AER,1165,1993-12-01,0
9353,330,P&P,305,2015-05-01,0
11472,330,RES,415,1984-07-01,0
2959,331,JPE,1184,2000-12-01,1
3452,332,JPE,766,2014-08-01,1
10018,332,RES,1345,2011-10-01,1
10507,332,RES,899,2002-10-01,1
7512,333,QJE,341,1986-05-01,1
1079,335,ECA,1151,1979-09-01,1
7303,335,QJE,57,1980-02-01,1
4950,336,AER,247,2010-03-01,1
6037,336,AER,605,1999-06-01,1
2843,337,JPE,285,1999-04-01,1
4553,337,QJE,1721,2007-11-01,1
5018,338,AER,1847,2010-09-01,1
9295,338,QJE,759,2015-05-01,1
3917,339,ECA,257,2004-01-01,1
5314,340,AER,720,2012-04-01,1
2457,341,AER,39,1991-03-01,1
3193,342,JPE,100,2006-02-01,1
3623,343,QJE,1837,2013-11-01,1
4120,344,ECA,1411,2007-09-01,1
5858,344,P&P,195,2014-05-01,1
8557,344,ECA,173,2012-01-01,1
5692,345,AER,1728,2013-08-01,1
9870,345,RES,1215,2008-10-01,1
5948,346,AER,1806,2014-06-01,1
5971,347,AER,2509,2014-08-01,1
3119,348,JPE,319,2004-04-01,1
9368,348,P&P,381,2015-05-01,1
3711,350,ECA,119,2000-01-01,1
9655,350,JPE,1133,2015-10-01,1
3040,353,JPE,825,2002-08-01,1
3384,353,JPE,233,2012-04-01,1
4536,353,QJE,399,2006-05-01,1
4694,353,AER,745,2002-09-01,1
4739,354,AER,193,2003-03-01,1
2822,356,JPE,867,1998-10-01,0
8469,356,ECA,1395,2013-07-01,0
8484,356,ECA,2063,2010-11-01,0
8563,356,ECA,2085,2014-11-01,0
532,357,ECA,749,1987-07-01,0
5097,357,P&P,157,2011-05-01,0
11353,357,RES,183,1982-04-01,0
1322,358,ECA,1259,1976-11-01,0
5518,358,AER,3749,2012-12-01,0
6671,358,JPE,1279,1982-12-01,0
7200,360,QJE,637,1983-11-01,0
8132,360,QJE,857,1995-11-01,0
10924,360,RES,413,1993-04-01,0
5083,361,AER,927,2011-04-01,0
8060,362,QJE,719,1989-11-01,0
5925,363,P&P,557,2014-05-01,0
7387,364,QJE,737,1980-12-01,0
5724,365,AER,2633,2013-10-01,0
4001,366,ECA,1125,2005-07-01,0
5162,367,P&P,482,2011-05-01,0
4293,368,QJE,1169,2003-11-01,1
4364,368,QJE,223,2005-02-01,1
9350,368,P&P,291,2015-05-01,1
5877,369,P&P,304,2014-05-01,1
3297,370,JPE,38,2009-02-01,1
3062,371,JPE,425,2003-04-01,0
4068,371,ECA,1403,2006-09-01,0
4803,371,AER,426,2004-06-01,0
9826,371,RES,65,2008-01-01,0
9915,371,RES,1239,2009-10-01,0
4283,372,QJE,359,2003-05-01,0
4592,372,QJE,1531,2008-11-01,0
3417,374,JPE,584,2013-06-01,0
5960,375,AER,2185,2014-07-01,0
3062,376,JPE,425,2003-04-01,0
5035,376,AER,2261,2010-12-01,0
5530,376,AER,360,2013-02-01,0
9826,376,RES,65,2008-01-01,0
2702,377,AER,54,1996-03-01,0
3685,377,ECA,499,1999-05-01,0
4325,377,QJE,613,2004-05-01,0
8453,377,ECA,923,2011-05-01,0
9746,377,RES,381,2006-04-01,0
10494,377,RES,565,2002-07-01,0
8425,378,ECA,1845,2012-09-01,0
2921,379,JPE,144,2000-02-01,0
4356,379,QJE,135,2004-02-01,0
4299,380,QJE,1419,2003-11-01,0
4919,381,AER,1427,2005-12-01,0
5746,381,AER,224,2014-01-01,0
3921,382,ECA,383,2004-03-01,0
6369,383,AER,667,2009-06-01,0
156,384,ECA,371,1995-03-01,0
3835,384,ECA,27,2003-01-01,0
4854,384,AER,347,2005-03-01,0
7853,384,JPE,101,1997-02-01,0
8540,384,ECA,1563,2012-07-01,0
10315,384,RES,1238,2017-07-01,0
8539,385,ECA,631,2012-03-01,0
10266,385,RES,1297,2016-10-01,0
4060,386,ECA,1161,2006-09-01,0
4606,386,QJE,51,2009-02-01,0
4767,386,AER,813,2003-06-01,0
4829,386,AER,1558,2004-12-01,0
4859,386,AER,314,2005-03-01,0
5006,386,AER,1556,2010-09-01,0
5082,386,AER,900,2011-04-01,0
6357,387,AER,528,2009-03-01,0
10199,387,RES,787,2014-04-01,0
3802,388,ECA,693,2002-03-01,0
3198,389,JPE,236,2006-04-01,0
5870,390,P&P,260,2014-05-01,1
3594,391,QJE,1,2013-02-01,0
4045,391,ECA,631,2006-05-01,0
5952,391,AER,1909,2014-07-01,0
6385,392,AER,1178,2009-09-01,1
5389,393,P&P,441,2012-05-01,0
5039,394,AER,2361,2010-12-01,0
9979,394,RES,148,2011-01-01,0
6330,395,AER,2101,2008-12-01,1
7789,396,JPE,1067,1995-10-01,0
4145,397,ECA,763,2008-07-01,0
8491,397,ECA,1785,2011-11-01,0
880,398,ECA,713,1982-05-01,0
5243,398,AER,2226,2011-08-01,0
6241,398,AER,461,2007-03-01,0
8618,398,JPE,223,1987-04-01,0
110,401,ECA,343,1996-03-01,0
262,401,ECA,1171,1992-09-01,0
317,401,ECA,909,1991-07-01,0
457,401,ECA,1259,1988-11-01,0
649,401,ECA,1133,1985-09-01,0
650,401,ECA,1151,1985-09-01,0
898,401,ECA,97,1982-01-01,0
2247,401,AER,385,1989-06-01,0
2496,401,AER,600,1992-06-01,0
3402,401,JPE,1057,2012-12-01,0
3964,401,ECA,1715,2004-11-01,0
4052,401,ECA,865,2006-07-01,0
5510,401,AER,3561,2012-12-01,0
7256,401,QJE,581,1987-08-01,0
7802,401,JPE,473,1993-06-01,0
8266,401,ECA,1529,2014-07-01,0
9493,401,AER,2570,2015-08-01,0
9872,401,RES,1287,2008-10-01,0
10035,401,RES,375,2012-01-01,0
10771,401,RES,63,1990-01-01,0
3174,403,JPE,742,2005-08-01,0
3337,403,JPE,433,2010-06-01,0
4599,403,QJE,149,2009-02-01,0
6327,403,AER,1998,2008-12-01,0
5791,404,AER,4027,2014-12-01,0
3588,405,QJE,1551,2012-11-01,0
6214,406,AER,1769,2006-12-01,0
4897,407,AER,1167,2005-09-01,0
6429,408,AER,2177,2009-12-01,0
3538,409,QJE,1375,2011-08-01,0
2386,410,AER,591,1991-06-01,0
7132,410,JPE,856,1983-10-01,0
2194,411,AER,251,1987-06-01,1
7283,411,QJE,261,1980-03-01,1
7560,412,QJE,1187,1992-11-01,1
3165,413,JPE,626,2005-06-01,0
4007,413,ECA,1329,2005-07-01,0
2837,414,JPE,106,1999-02-01,0
3502,414,QJE,1347,2006-11-01,0
3934,414,ECA,747,2004-05-01,0
4026,414,ECA,2017,2005-11-01,0
4122,414,ECA,1501,2007-09-01,0
4982,414,AER,1238,2010-06-01,0
5068,414,AER,470,2011-04-01,0
5071,414,AER,556,2011-04-01,0
6207,414,AER,1611,2006-12-01,0
10044,414,RES,645,2012-04-01,0
10177,414,RES,30,2014-01-01,0
3340,415,JPE,747,2010-08-01,0
3437,415,JPE,77,2014-02-01,0
3530,415,QJE,1319,2011-08-01,0
5304,415,AER,94,2012-02-01,0
5380,415,P&P,396,2012-05-01,0
5391,415,P&P,453,2012-05-01,0
8403,415,ECA,1165,2009-07-01,0
9293,415,QJE,659,2015-05-01,0
10042,415,RES,581,2012-04-01,0
10079,415,RES,109,2013-01-01,0
3458,416,JPE,1271,2014-12-01,0
6391,417,AER,1335,2009-09-01,0
7529,417,QJE,437,1993-05-01,0
10250,417,RES,737,2016-04-01,0
6482,418,JPE,87,1978-04-01,0
9139,418,JPE,811,1967-12-01,0
2556,419,AER,1165,1993-12-01,0
5982,420,AER,2830,2014-09-01,0
5302,421,AER,602,2012-02-01,0
2922,422,JPE,173,2000-02-01,0
5652,423,P&P,591,2013-05-01,0
5718,424,AER,2466,2013-10-01,0
2517,426,AER,1221,1992-12-01,0
3184,426,JPE,1146,2005-10-01,0
8151,426,QJE,253,1996-02-01,0
2264,428,AER,1046,1988-12-01,0
2612,428,AER,124,1994-03-01,0
7871,428,JPE,1172,1996-12-01,0
7937,428,JPE,325,1990-04-01,0
8050,428,QJE,229,1989-05-01,0
10784,428,RES,279,1990-04-01,0
10910,428,RES,149,1993-01-01,0
11476,428,RES,471,1984-07-01,0
144,429,ECA,507,1995-05-01,0
268,429,ECA,837,1992-07-01,0
2432,429,AER,69,1990-03-01,0
2987,429,JPE,900,2001-08-01,0
4737,429,AER,150,2003-03-01,0
5773,429,AER,3481,2014-11-01,0
6277,429,AER,1178,2008-06-01,0
6417,429,AER,1925,2009-12-01,0
8526,429,ECA,1505,2012-07-01,0
3240,430,JPE,1308,1997-12-01,0
6843,430,JPE,185,1986-02-01,0
35,431,ECA,105,1998-01-01,0
334,431,ECA,711,1991-05-01,0
522,431,ECA,1451,1987-11-01,0
2641,431,AER,905,1994-09-01,0
2683,431,AER,524,1996-06-01,0
3320,431,JPE,1140,2009-12-01,0
4086,431,ECA,537,2007-03-01,0
4115,431,ECA,1209,2007-07-01,0
5533,431,AER,438,2013-02-01,0
6130,431,AER,611,2001-06-01,0
6375,431,AER,827,2009-06-01,0
9461,431,ECA,2001,2015-09-01,0
10117,431,RES,1267,2013-10-01,0
10892,431,RES,635,1992-07-01,0
10991,431,RES,1,1985-01-01,0
11192,431,RES,311,1989-04-01,0
6489,433,JPE,523,1976-06-01,0
6734,433,JPE,979,1983-12-01,0
7009,433,JPE,83,1975-02-01,0
2832,434,JPE,1246,1998-12-01,0
7137,434,JPE,321,1986-04-01,0
7718,434,JPE,236,1994-04-01,0
4146,435,ECA,815,2008-07-01,0
5074,435,AER,664,2011-04-01,0
5421,435,P&P,600,2012-05-01,0
6241,435,AER,461,2007-03-01,0
4094,437,ECA,155,2007-01-01,0
322,438,ECA,997,1991-07-01,0
3689,438,ECA,605,1999-05-01,0
3925,438,ECA,523,2004-03-01,0
4058,438,ECA,1109,2006-07-01,0
10818,438,RES,121,1991-01-01,0
3384,439,JPE,233,2012-04-01,0
4878,439,AER,659,2005-06-01,0
5552,439,AER,732,2013-04-01,0
10047,439,RES,735,2012-04-01,0
10577,439,RES,681,2004-07-01,0
7409,440,QJE,509,1988-08-01,0
11011,440,RES,311,1985-04-01,0
2300,441,AER,729,1988-09-01,0
7272,441,QJE,597,1985-08-01,0
7424,441,QJE,215,1983-05-01,0
3533,442,QJE,1447,2011-08-01,0
6396,443,AER,1484,2009-09-01,0
8446,443,ECA,1435,2010-07-01,0
8241,444,ECA,239,2015-01-01,0
8284,445,ECA,453,2011-03-01,0
8306,445,ECA,1481,2008-11-01,0
402,446,ECA,1,1990-01-01,0
649,446,ECA,1133,1985-09-01,0
2496,446,AER,600,1992-06-01,0
3173,446,JPE,785,2005-08-01,0
3271,446,JPE,351,2008-04-01,0
3724,446,ECA,875,2000-07-01,0
7256,446,QJE,581,1987-08-01,0
7451,446,QJE,493,1986-08-01,0
7623,446,QJE,443,1994-05-01,0
10030,446,RES,196,2012-01-01,0
10527,446,RES,417,2003-04-01,0
10771,446,RES,63,1990-01-01,0
11134,446,RES,71,1988-01-01,0
11436,446,RES,647,1983-10-01,0
11447,446,RES,53,1984-01-01,0
4868,447,AER,66,2005-03-01,0
4377,448,QJE,1371,2005-11-01,0
4621,448,QJE,1133,2009-08-01,0
6302,448,AER,1413,2008-09-01,0
709,449,ECA,1191,1984-09-01,0
2238,449,AER,107,1987-03-01,0
3038,449,JPE,900,2002-08-01,0
6774,449,JPE,728,1982-08-01,0
6794,449,JPE,286,1984-04-01,0
6920,449,JPE,564,1986-06-01,0
7088,449,JPE,527,1984-06-01,0
7167,449,JPE,1131,1978-12-01,0
7172,449,JPE,97,1983-02-01,0
7371,449,QJE,321,1985-05-01,0
11611,449,RES,239,1978-06-01,0
2330,450,AER,167,1988-03-01,0
3505,450,QJE,1473,2006-11-01,0
4454,450,QJE,1,1999-02-01,0
6828,450,JPE,1165,1988-12-01,0
6006,451,AER,564,2015-02-01,1
8580,451,ECA,1977,2012-09-01,1
10013,451,RES,1201,2011-10-01,1
2695,452,AER,828,1995-09-01,0
2989,452,JPE,776,2001-08-01,0
6143,452,AER,964,2001-09-01,0
7670,452,JPE,739,1995-08-01,0
3584,453,QJE,1107,2012-08-01,0
3627,453,QJE,1687,2013-11-01,0
4377,453,QJE,1371,2005-11-01,0
4630,453,QJE,1449,2009-11-01,0
5025,453,AER,1967,2010-12-01,0
5239,453,AER,2132,2011-08-01,0
6302,453,AER,1413,2008-09-01,0
8214,453,ECA,2197,2014-11-01,0
3528,454,QJE,699,2011-05-01,0
4763,454,AER,729,2003-06-01,0
5058,454,AER,399,2011-02-01,0
6418,454,AER,1954,2009-12-01,0
8207,454,ECA,137,2014-01-01,0
2378,455,AER,465,1991-06-01,0
38,456,ECA,1283,1997-11-01,0
8319,456,ECA,1939,2010-11-01,0
9518,456,AER,3443,2015-11-01,0
10755,456,RES,713,1999-07-01,0
3289,457,JPE,881,2008-10-01,0
4499,457,QJE,903,2006-08-01,0
4668,457,QJE,1349,2010-08-01,0
5500,457,AER,3317,2012-12-01,0
5744,457,AER,149,2014-01-01,0
8234,457,ECA,2113,2013-09-01,0
3432,458,JPE,1055,2013-12-01,0
4133,458,ECA,395,2008-03-01,0
9548,458,AER,1165,2007-09-01,0
10546,458,RES,825,2003-10-01,0
5507,459,AER,3483,2012-12-01,1
10578,459,RES,709,2004-07-01,1
4566,460,QJE,49,2008-02-01,0
9898,460,RES,761,2009-04-01,0
10313,460,RES,1186,2017-07-01,0
5075,461,AER,695,2011-04-01,0
5217,461,AER,1547,2011-06-01,0
2928,462,JPE,352,2000-04-01,0
3025,462,JPE,481,2002-06-01,0
3920,462,ECA,351,2004-03-01,0
4168,462,QJE,561,2000-05-01,0
4418,462,QJE,121,1998-02-01,0
4594,462,QJE,1611,2008-11-01,0
4639,462,QJE,1853,2009-11-01,0
5702,463,AER,2021,2013-08-01,0
5274,464,AER,3130,2011-12-01,0
5298,464,AER,556,2012-02-01,0
5370,464,P&P,349,2012-05-01,0
6308,464,AER,1578,2008-09-01,0
6255,465,AER,333,2008-03-01,0
6845,466,JPE,225,1986-02-01,0
7021,467,JPE,372,1981-04-01,0
4033,468,ECA,213,2006-01-01,0
2284,470,AER,891,1987-12-01,0
2903,470,JPE,752,1997-08-01,0
2934,470,JPE,531,2000-06-01,0
3092,470,JPE,1293,2003-12-01,0
3844,470,ECA,449,2003-03-01,0
4428,470,QJE,497,1998-05-01,0
4771,470,AER,1522,2003-12-01,0
6580,470,JPE,620,1989-06-01,0
7979,470,JPE,541,1991-06-01,0
8049,470,QJE,205,1989-05-01,0
8155,470,QJE,753,1996-08-01,0
10820,470,RES,141,1991-01-01,0
11187,470,RES,235,1989-04-01,0
11248,470,RES,551,1980-04-01,0
11332,470,RES,657,1981-10-01,0
11383,470,RES,583,1982-10-01,0
11645,470,RES,393,1978-10-01,0
11713,470,RES,587,1979-10-01,0
8508,471,ECA,1749,2010-09-01,0
3750,472,ECA,307,2001-03-01,0
4076,472,ECA,1637,2006-11-01,0
5727,472,AER,2722,2013-12-01,0
5819,472,AER,832,2014-03-01,0
6004,472,AER,172,2015-01-01,0
6415,472,AER,1878,2009-12-01,0
2454,473,AER,1201,1990-12-01,0
2682,474,AER,502,1996-06-01,0
2548,475,AER,525,1993-06-01,0
5641,475,P&P,534,2013-05-01,0
7712,475,JPE,912,1994-10-01,0
7795,475,JPE,745,1994-08-01,0
696,476,ECA,1351,1984-11-01,0
779,476,ECA,1469,1983-09-01,0
2189,476,AER,157,1998-03-01,0
6067,476,AER,46,2000-03-01,0
8062,476,QJE,753,1989-11-01,0
11293,476,RES,217,1981-04-01,0
11339,476,RES,3,1982-01-01,0
5730,478,AER,2811,2013-12-01,0
9924,478,RES,3,2010-01-01,0
5863,479,P&P,224,2014-05-01,0
4971,480,AER,628,2010-03-01,0
6063,480,AER,166,2000-03-01,0
5510,481,AER,3561,2012-12-01,1
5750,482,AER,291,2014-01-01,1
10394,482,RES,2318,2018-10-01,1
4292,483,QJE,745,2003-05-01,1
5449,483,AER,1773,2012-08-01,1
6219,483,AER,1850,2006-12-01,1
6999,483,JPE,1364,1989-12-01,1
7825,483,JPE,118,1992-02-01,1
9780,483,RES,113,2007-01-01,1
5775,484,AER,3529,2014-11-01,1
9970,484,RES,1477,2010-10-01,1
6281,485,AER,669,2008-06-01,0
8239,486,ECA,2535,2013-11-01,0
8247,486,ECA,1979,2014-09-01,0
8318,486,ECA,169,2010-01-01,0
8499,486,ECA,413,2012-01-01,0
8530,486,ECA,949,2011-05-01,0
2399,488,AER,901,1991-09-01,0
2639,488,AER,875,1994-09-01,0
6661,488,JPE,355,1975-04-01,0
303,489,ECA,1687,1991-11-01,0
602,489,ECA,923,1986-07-01,0
