AuthorID,AuthorName
5023,Roger C. Kormendi
5024,Roger E. A. Farmer
5026,Roger Guesnerie
5027,Roger H. Gordon
5028,Roger H. von Haefen
5029,Roger Hartley
5031,Roger Lagunoff
5032,Roger M. Stein
5034,Roger Sherman
5036,Roger W. Schmenner
5037,Rohan Pitchford
5038,Rohini Pande
5039,Rohini Somanathan
5041,Roland Bénabou
5043,"Roland G. Fryer, Jr."
5044,Roland Hodler
5045,Roland Pongou
5046,Roland Rathelot
5047,Roland Straub
5048,Roland Strausz
5049,Rolf Färe
5050,Romain Rancière
5051,Romain Wacziarg
5052,Roman Frydman
5053,Roman Inderst
5054,Ron Holzman
5055,Ron Jarmin
5056,Ron Lavi
5057,Ron Shachar
5058,Ron Siegel
5059,Ron Smith
5060,Ronald A. Dye
5061,Ronald A. Ratti
5062,Ronald Britto
5063,Ronald D. Fischer
5064,Ronald D. Lee
5066,Ronald Findlay
5067,Ronald G. Cummings
5068,Ronald G. Ehrenberg
5069,Ronald Kessler
5070,Ronald L. Goettler
5071,Ronald L. Moomaw
5072,Ronald L. Oaxaca
5073,Ronald M. Harstad
5075,Ronald Miller
5076,Ronald N. Johnson
5078,Ronald W. Anderson
5079,Ronald W. Jones
5080,Ronald W. Michener
5081,Ronald Wintrobe
5082,Ronny Razin
5083,Rosa L. Matzkin
5084,Rosanne Altshuler
5085,Rosemarie Nagel
5086,Rosemary Avery
5087,Ross D. Milbourne
5088,Ross Levine
5089,Rowena A. Pecchenino
5090,Roy Chen
5091,Roy E. Bailey
5092,Roy J. Bank
5093,Roy J. Ruffin
5094,Roy Lowrance
5095,Ruben Enikolopov
5096,Rudiger Dornbusch
5097,Rudolf Kerschbamer
5098,Rudolf Müller
5099,Rudolfs Bems
5100,Rui Castro
5101,Rui R. Zhao
5102,Ruilin Zhou
5103,Rupert Harrison
5104,Ruqu Wang
5105,Russ Wermers
5106,Russell Cooper
5107,Russell D. Roberts
5108,Russell Davidson
5109,Russell F. Settle
5110,Russell Hillberry
5111,Russell Lundholm
5112,Russell S. Boyer
5113,Russell S. Sobel
5114,Ruth Uwaifo Oyelere
5115,Ryan C. McDevitt
5116,Ryan Kellogg
5117,Ryan Oprea
5118,Ryan W. Buell
5119,Ryo Okui
5120,Régis Renault
5121,Rüdiger Bachmann
5122,S. C. Tsiang
5123,Serge Darolles
5124,Sanghamitra K. Das
5125,S. Lael Brainard
5127,S. M. Ravi Kanbur
5129,S. Nageeb Ali
5130,S. Q. Lemche
5131,S. Rao Aiyagari
5132,Sabine Kröger
5133,Sagiri Kitao
5134,Sahil Raina
5135,Sainan Jin
5136,Salih N. Neftçi
5137,Salim Rashid
5138,Sally E. Sadoff
5140,Salvador Barberà
5141,Salvador Navarro
5142,Salvador Ortigueira
5143,Salvatore Nunnari
5144,Sam Allgood
5145,Sam Bucovetsky
5147,Sam Peltzman
5148,Sam Schulhofer-Wohl
5149,Samar K. Datta
5150,Samuel A. Kleiner
5151,Samuel Bowles
5153,Sandeep Baliga
5154,Sander Onderstal
5155,Sanders Korenman
5156,Sandile Hlatshwayo
5158,Sandra E. Black
5159,Sanford J. Grossman
5161,Sangmok Lee
5162,Sanjay K. Chugh
5163,Sanjay K. Dhar
5164,Sanjay Srivastava
5165,Sanjeev Goyal
5166,Santiago Bazdresch
5167,Santiago Levy
5168,Santiago Oliveros
5169,Santosh Anagol
5170,Sara Fisher Ellison
5171,Sarah Baird
5172,Sarah J. Reber
5173,Sarah Miller
5175,Sarah Tanner
5176,Sarah Taubman
5177,Sarah Turner
5178,Sarah Zubairy
5179,Sari Pekkala Kerr
5180,Saroj Bhattarai
5181,Sascha C. Füllbrunn
5182,Sascha O. Becker
5183,Satoru Takahashi
5184,Satyajit Chatterjee
5185,Saul Estrin
5186,Saul Lach
5187,Saul Pleeter
5188,Saul Schwartz
5189,Saverio Simonelli
5190,Scott A. Imberman
5192,Scott C. Bradford
5193,Scott Duke Kominers
5194,Scott E. Atkinson
5195,Scott E. Carrell
5196,Scott E. Page
5197,Scott F. Richard
5198,Scott Freeman
5199,Scott Gordon
5200,Scott J. Weisbenner
5201,Scott R. Baker
5202,Scott R. Pearson
5203,Scott Rozelle
5204,Scott Schaefer
5205,Scott Stern
5206,Scott Sumner
5208,Se-Jik Kim
5209,Sean Crockett
5210,Sebastian Calonico
5211,Sebastian Ebert
5212,Sebastian Edwards
5213,Sebastian Galiani
5214,Sebastian Galiant
5215,Sebastian J. Goerg
5216,Sebastian Kohls
5217,Sebastian Krügel
5218,Sebastian Kube
5219,Sebastian Martinez
5220,Sebastian Rausch
5221,Sebastien Pouget
5222,Seema Jayachandran
5223,Seha M. Tinic
5224,Selahattin İmrohoroğlu
5225,Semih Koray
5226,Semyon Malamud
5227,Sendhil Mullainathan
5228,Seonghwan Oh
5229,Seppo Honkapohja
5230,Serdar Ozkan
5231,Serena Ng
5232,Serene Tan
5233,Sergei Guriev
5234,Sergei Severinov
5235,Sergey Kokovin
5236,Sergio Currarini
5237,Sergio Firpo
5239,Sergio T. Rebelo
5240,Sergiu Hart
5241,Serguey Braguinsky
5242,Seth Epstein
5243,Seth G. Sanders
5244,Seth Pruitt
5246,Seung C. Ahn
5247,Seung Y. Shin
5248,Seung-Weon Yoo
5249,Severin Borenstein
5250,Sevin Yeltekin
5251,Shabtai Donnenfeld
5252,Shachar Kariv
5253,Shaghil Ahmed
5254,Shahidur R. Khandker
5255,Shakeeb Khan
5256,Shamena Anwar
5257,Shane Greenstein
5258,Shane Sherlund
5259,Shang-Jin Wei
5260,Shankar Subramanian
5261,Shanker Satyanath
5262,Shanna Shulman
5263,Shantanu Dutta
5264,Shantayanan Devarajan
5265,Shanti Gamper-Rabindran
5266,Shaohua Chen
5267,Sharon G. Levin
5268,Sharon K. Long
5269,Sharon Maccini
5270,Sharon Oster
5272,Shaun McRae
5273,Shaun P. Hargreaves Heap
5274,Shawn Cole
5275,Shawn Everett Kantor
5276,Shawna Grosskopf
5277,Sheena McConnell
5278,Sheena S. Iyengar
5279,Shekhar Aiyar
5280,Sheldon Danziger
5281,Sheldon Switzer
5282,Shelley Lapkoff
5283,Shelly Lundberg
5284,Sheng-yung Li
5285,Shenghao Zhu
5286,Sheoli Pargal
5287,Sheridan Titman
5288,Sherry Xin Li
5289,Sherwin Rosen
5290,Sheryl Ball
5291,Shigehiro Serizawa
5292,Shimon Kogan
5293,Shing-Yi Wang
5294,Shinichi Nishiyama
5295,Shinobu Nakagawa
5296,Shintaro Yamaguchi
5297,Shiv Saini
5298,Shlomo Benartzi
5299,Shlomo Yitzhaki
5300,Shmuel Baruch
5301,Shmuel Zamir
5302,Shoshana A. Grossbard-Shechtman
5303,Shoshana Neuman
5304,Shouyong Shi
5305,Shu-Chun Susan Yang
5306,Shuaizhang Feng
5307,Shubham Chaudhuri
5308,Shuhei Takahashi
5309,Shun-chieh Liu
5310,Shurojit Chatterji
5311,Shyam Sunder
5312,Shyamal Chowdhury
5313,Siddhartha Chib
5314,Signe-Mary McKernan
5315,Silke Januszewski Forbes
5316,Silvana Tenreyro
5317,Silvia Ardagna
5318,Simeon Djankov
5320,Simon Benninga
5321,Simon Board
5322,Simon Condliffe
5323,Simon Cowan
5325,Simon Gilchrist
5326,Simon Grant
5327,Simon J. Evenett
5328,Simon Johnson
5329,Simon P. Anderson
5330,Simon Ville
5331,Simone Cerreia-Vioglio
5332,Simone Schaner
5333,Sisi Zhang
5334,Sita Nataraj Slavov
5335,Siu Fai Leung
5336,Siwan Anderson
5337,Siyang Xiong
5339,Sofronis K. Clerides
5340,Sokbae Lee
5341,Solomos Solomou
5342,Sonia Bhalotra
5343,Sonia Oreffice
5344,Sonja B. Starr
5345,Soohyung Lee
5346,Sophie Moinas
5347,Sophocles Mavroeidis
5348,Soren T. Anderson
5349,Sourav Bhattacharya
5350,Spencer D. Krane
5351,Srihari Govindan
5352,Sriram Venkataraman
5353,Stacey H. Chen
5354,Stacey L. Schreft
5355,Stacy Berg Dale
5356,Stacy Dickert-Conlin
5357,Stan Veuger
5358,Stanislav Anatolyev
5359,Stanislaw Wellisz
5360,Stanley E. Zin
5361,Stanley Fischer
5362,Stanley L. Winer
5363,Stanley S. Reynolds
5364,Stavros B. Thomadakis
5365,Stavros Panageas
5366,Stavros Peristiani
5367,Stefan Bender
5368,Stefan Buehler
5369,Stefan Dercon
5370,Stefan Eriksson
5371,Stefan G. N. Hoderlein
5372,Stefan Gerlach
5374,Stefan Krasa
5375,Stefan Lewellen
5376,Stefan Nagel
5377,Stefan Reichelstein
5378,Stefan Szymanski
5379,Stefan T. Trautmann
5380,Stefanie Sieber
5381,Stefano G. Athanasoulis
5382,Stefano DellaVigna
5383,Stefano Demichelis
5384,Stefano Eusepi
5385,Stefano Giglio
5386,Stefano Lovo
5387,Stefano M. Bertozzi
5388,Stefano Scarpetta
5389,Steffen Andersen
5390,Steffen Huck
5391,Stelios Michalopoulos
5392,Sten Nyberg
5393,Stephan Danninger
5394,Stephan Heblich
5395,Stephan Lauermann
5396,Stephan Meier
5397,Stephan Siegel
5398,Stephanie E. Curcuru
5399,Stephanie Houghton
5400,Stephanie Riegg Cellini
5402,Stephanie Schmitt-Grohé
5403,Stephanie W. Wang
5404,Stephen A. Ross
5405,Stephen A. Woodbury
5406,Stephen Ansolabehere
5407,Stephen B. Billings
5408,Stephen C. Smith
5410,Stephen Coate
5411,Stephen D. Smith
5412,Stephen D. Williamson
5414,Stephen E. Haynes
5415,Stephen E. Spear
5416,Stephen Erfle
5417,Stephen F. Hamilton
5418,Stephen Figlewski
5419,Stephen G. Bronars
5420,Stephen G. Cecchetti
5421,Stephen G. Dimmock
5422,Stephen G. Donald
5423,Stephen J. Berardi
5424,Stephen J. DeCanio
5425,Stephen J. Nickell
5426,Stephen J. Redding
5427,Stephen J. Terry
5428,Stephen J. Trejo
5429,Stephen J. Turnovsky
5430,Stephen Knack
5431,Stephen L. Parente
5432,Stephen L. Ross
5433,Stephen Leider
5434,Stephen M. Stigler
5435,Stephen Machin
5436,Stephen McCafferty
5437,Stephen Morris
5439,Stephen Oliner
5440,Stephen P. Allen
5441,Stephen P. Coelen
5442,Stephen P. Dresch
5443,Stephen P. Holland
5444,Stephen P. King
5445,Stephen P. Ryan
5446,Stephen P. Zeldes
5448,Stephen R. Cosslett
5449,Stephen R. G. Jones
5451,Stephen Ross Yeaple
5452,Stephen S. Golub
5454,Stephen Silver
5455,Stephen T. Marston
5456,Stephen V. Cameron
5457,Stephen W. Salant
5458,Stephen Weinberg
5459,Stepán Jurajda
5460,Stergios Skaperdas
5461,Steve Cicala
5462,Steve Dowrick
5464,Steven A. Matthews
5465,Steven A. Sharpe
5466,Steven A. Smith
5467,Steven Bednar
5469,Steven C. Salop
5470,Steven Callander
5471,Steven D. Levitt
5473,Steven E. Landsburg
5474,Steven Elliott
5475,Steven F. Maier
5476,Steven F. Venti
5477,Steven G. Allen
5478,Steven G. Craig
5479,Steven G. Rivkin
5480,Steven Garber
5481,Steven H. Lustgarten
5482,Steven Haider
5483,Steven Huddart
5484,Steven Husted
5485,Steven J. Brams
5486,Steven J. Davis
5487,Steven J. Kachelmeier
5488,Steven J. Matusz
5489,Steven Klepper
5490,Steven L. Puller
5492,Steven M. Fazzari
5493,Steven M. Sheffrin
5495,Steven N. Braun
5496,Steven N. Durlauf
5497,Steven N. Kaplan
5498,Steven N. Wiggins
5499,Steven Ongena
5500,Steven R. Williams
5501,Steven Raphael
5502,Steven Shavell
5503,Steven Slutsky
5504,Steven T. Anderson
5505,Steven T. Berry
5506,Steven Tadelis
5507,Steven Weinberg
5508,Stewart C. Myers
5509,Stijn Claessens
5510,Stijn Ferrari
5511,Stuart E. Thiel
5512,Stuart I. Greenbaum
5513,Stuart S. Rosenthal
5514,Stéphane Bonhomme
5515,Stéphane Villeneuve
5516,Su Wang
5517,Subir Bose
5518,Subodh Kumar
5519,Subramaniam Ramanarayanan
5520,Sudhir Alladi Venkatesh
5521,Sudipto Bhattacharya
5522,Sue K. Stockly
5523,Sujata Visaria
5524,Sujoy Mukerji
5525,Sukkoo Kim
5526,Sule Özler
5527,Suleyman Basak
5528,Sumit Agarwal
5529,Sun-Bin Kim
5530,Sunita Sah
5531,Sunwoong Kim
5532,Supriya Sarnikar
5533,Surachai Khitatrakun
5534,Suresh M. Sundaresan
5535,Suresh Naidu
5536,Suresh de Mel
5537,Surjit S. Bhalla
5538,Susan Athey
5539,Susan B. Vroman
5540,Susan Chun Zhu
5541,Susan E. Woodward
5542,Susan Feinberg
5543,Susan Godlonton
5544,Susan L. Averett
5545,Susan M. Dynarski
5546,Susan Mongell
5547,Susan Pozo
5548,Susan Rose-Ackerman
5550,Susann Rohwedder
5551,Susanna Esteban
5552,Susanne Lohmann
5554,Susanne M. Schennach
5555,Susanne Ohlendorf
5556,Susanto Basu
5557,Sushil Bikhchandani
5558,Susumu Imai
5559,Suzanne Scotchmer
5560,Sven E. Feldmann
5561,Sven Rady
5562,Sven W. Arndt
5563,Svetlana Boyarchenko
5564,Swati Dhingra
5565,Sweder van Wijnbergen
5566,Sweta Chaman Saxena
5568,Sylvain Chassang
5569,Syngjoo Choi
5570,Szilvia Pápai
5571,Sébastien Lecocq
5572,Sébastien Roux
5573,Sílvia Gonçalves
5574,Sören Blomquist
5575,Søren Johansen
5576,Søren Leth-Petersen
5577,Søren Pedersen
5578,Søren Tolver Jensen
5579,T. Aldrich Finegan
5580,T. C. A. Anant
5581,Thomas Dudley Wallace
5582,Thirukodikaval Nilakanta Srinivasan
5583,T. Nicolaus Tideman
5584,T. Paul Schultz
5585,T. Renee Bowen
5586,Terence Wilmot Hutchison
5587,Tack Yun
5588,Tadashi Hashimoto
5590,Taisuke Otsu
5591,Takao Kato
5592,Takashi Hayashi
5593,Takashi Kamihigashi
5594,Takashi Kunimoto
5595,Takashi Yamashita
5596,Takatoshi Ito
5597,Takeo Hoshi
5598,Takeo Nakao
5599,Takuo Sugaya
5600,Takuro Yamashita
5601,Tal Gross
5602,Taly Reich
5603,Tamer Basar
5604,Tami Gurley-Calvez
5605,Tania Barham
5606,Tanjim Hossain
5607,Tanmoy Mukherjee
5608,Tano Santos
5610,Tanya S. Rosenblat
5611,Tao Jin
5612,Tao Zha
5613,Tao Zhu
5614,Tapan Mitra
5615,Tara Vishwanath
5616,Tarek A. Hassan
5617,Taryn Dinkelman
5618,Tasneem Chipty
5619,Tasso Adamopoulos
5620,Tat Y. Chan
5621,Tatiana Kornienko
5622,Tatsuo Hatta
5623,Tavneet Suri
5624,Tayfun Sönmez
5626,Teck-Hua Ho
5628,Ted O'Donoghue
5629,Ted Temzelides
5630,Terrance Odean
5631,Terry E. Daniel
5632,Terry Heaps
5633,Terry Sicular
5634,Theo Offerman
5636,Theodore C. Bergstrom
5637,Theodore E. Day
5638,Theodore E. Keeler
5639,Theodore Groves
5640,Theodore J. Joyce
5641,Theodore W. Schultz
5642,Theresa Van Hoomissen
5643,Thibault Fally
5645,Thierry Mayer
5646,Thierry Post
5647,Thierry Verdier
5648,Thomas A. Husted
5649,Thomas Blake
5650,Thomas Buser
5651,Thomas Chaney
5653,Thomas Davidoff
5654,Thomas Dohmen
5655,Thomas E. Borcherding
5656,Thomas E. MaCurdy
5657,Thomas Eichner
5658,Thomas Eisensee
5659,Thomas Epper
5660,Thomas F. Cooley
5661,Thomas F. Cosimano
5662,Thomas F. Crossley
5663,Thomas Ferguson
5664,Thomas G. McGuire
5665,Thomas H. Mayor
5666,Thomas H. Noe
5667,Thomas F. Hellmann
5669,Thomas J. Holmes
5670,Thomas J. Kane
5671,Thomas J. Kniesner
5672,Thomas J. Nechyba
5673,Thomas J. Sargent
5674,Thomas J. Teisberg
5675,Thomas D. Jeitschko
5676,Thomas Kinnaman
5678,Thomas L. Cox
5679,Thomas L. Steinmeier
5680,Thomas Lemieux
5681,Thomas Lubik
5682,Thomas M. Havrilesky
5683,Thomas M. Mertens
5684,Thomas M. Stoker
5686,Thomas Mariotti
5687,Thomas Mayer
5688,Thomas N. Hubbard
5690,Thomas Philippon
5691,Thomas Piketty
5692,Thomas R. Palfrey
5693,Thomas R. Saving
5694,Thomas Romer
5695,Thomas S. Ulen
5698,Thomas Stratmann
5699,Thomas Stöckl
5700,Thomas Tröger
5701,Thomas Vischer
5702,Thomas W. Gilligan
5703,Thomas W. Ross
5704,Thomas Walker
5705,Thomas Wiseman
5706,Thomas de Garidel-Thoron
5707,Thomas von Ungern Sternberg
5708,Thorsten Chmura
5709,Tiemen M. Woutersen
5710,Tien-wang Tsaur
5711,Till von Wachter
5713,Tilman Börgers
5714,Tilman Ehrbeck
5715,Tim Bollerslev
5717,Tim Groseclose
5718,Tim Landvoigt
5719,Tim R. Sass
5720,Tim R. Smith
5721,Timo Boppart
5722,Timothy A. Deyak
5725,Timothy C. Haab
5726,Timothy C. Salmon
5727,Timothy Cogley
5728,Timothy Dunne
5729,Timothy Erickson
5730,Timothy F. Bresnahan
5732,Timothy G. Conley
5733,Timothy Hannan
5734,Timothy J. Besley
5735,Timothy J. Feddersen
5736,Timothy J. Gronberg
5737,Timothy J. Kehoe
5738,Timothy K. M. Beatty
5739,Timothy M. Diette
5740,Timothy M. Smeeding
5741,Timothy N. Cason
5742,Timothy S. Fuerst
5743,Timothy Simcoe
5744,Timothy W. Guinnane
5745,Timothy Waidmann
5746,Tobias B. Switzer
5747,Tobias J. Moskowitz
5748,Tobias Kretschmer
5749,Tobias Lindqvist
5751,Todd B. Walker
5752,Todd C. Neumann
5753,Todd E. Elder
5754,Todd Keister
5755,Todd Rogers
5756,Todd Sandler
5757,Todd Sarver
5758,Todd Sinai
5759,Todd Sorensen
5760,Todd Stinebrickner
5761,Tom Krebs
5762,Tom Nicholas
5763,Tom S. Vogl
5764,Tom Wilkening
5765,Tomas Dvorak
5766,Tomas J. Philipson
5768,Tomas Rodriguez-Barraquer
5769,Tomas Sjöström
5770,Tomasz Piskorski
5771,Tomasz Sadzik
5772,Tomasz Strzalecki
5773,Tommaso Nannicini
5774,Tommaso Valletti
5775,Tommy Andersson
5776,Tommy Stamland
5777,Tomomi Tanaka
5778,Tong Li
5779,Toni M. Whited
5780,Topi Miettinen
5781,Tor Jakob Klette
5783,Torben G. Andersen
5784,Torben Heien Nielsen
5785,Torben Iversen
5786,Torberg Falch
5787,Tore Ellingsen
5788,Tore Olsen
5789,Torsten Persson
5790,Toshiaki Iizuka
5791,Toshihiko Kawagoe
5793,Tracy R. Lewis
5794,Travis Maron
5795,Treb Allen
5796,Trevor M. Kollmann
5797,Tridib Sharma
5798,Tristan Reed
5799,Trond E. Olsen
5800,Troy Davig
5801,Truman A. Clark
5802,Tsogbadral Galaabaatar
5803,Tsuneo Ishikawa
5804,Tullio Jappelli
5805,Tuomo Vuolteenaho
5806,Ty Turley
5807,Tyler Cowen
5808,Tymon Tatur
5809,Uday Rajan
5810,Udo Ebert
5811,Ujjayant Chakravorty
5812,Ulf Söderström
5813,Ulf von Lilienfeld-Toal
5814,Ulrich Doraszelski
5815,Ulrich J. Wagner
5816,Ulrich K. Muller
5817,Ulrike Malmendier
5818,Una Okonkwo Osili
5819,Urban J. Jermann
5821,Uri Gneezy
5822,Uri M. Possen
5824,Uriel G. Rothblum
5825,Urs Fischbacher
5826,Uta Schönberg
5827,Uwe Dulleck
5828,Uwe Sunde
5829,Uzi Segal
5830,Victor Chernozhukov
5831,V. Filipe Martins-da-Rocha
5832,V. Joseph Hotz
5833,V. Kerry Smith
5835,V. Vance Roley
5836,Val E. Lambson
5837,Valaria P. Vendrzyk
5838,Valentina Nigro
5839,Valerie A. Ramey
5840,Valerie Cerra
5841,Valerie R. Bencivenga
5843,Valérie Lechene
5844,Vance Martin
5845,Varadarajan V. Chari
5847,Vasco M. Carvalho
5848,Vasco d'Orey
5849,Vasiliki Plerou
5850,Vasiliki Skreta
5851,Venkat Lakshminarayanan
5852,Venkatesh Bala
5854,Vernon L. Smith
5855,Veronica Guerrieri
5856,Vesna Prasnikar
5857,Vicente Cuñat
5858,Vicente Madrigal
5859,Victor Aguirregabiria
5862,Victor Lavy
5863,Victor Stango
5864,Victoria Prowse
5865,Vijay Krishna
5866,Vijay Singal
5867,Vijayendra Rao
5868,Vikas Chitre
5869,Vikesh Amin
5870,Vikrant Vig
5871,Viktor Todorov
5872,Viktor Tsyrennikov
5873,Viktor Winschel
5874,Villamor Gamponia
5876,Vincent H. Smith
5877,Vincent J. Tarascio
5878,Vincent P. Crawford
5879,Vincenzo Denicolò
5880,Vincenzo Quadrini
5882,Viral V. Acharya
5883,Virgiliu Midrigan
5884,Virginia M. Shiller
5885,Virginia Sanchez-Marcos
5886,Vitor Trindade
5887,Vivi Alatas
5888,Vivian Lei
5889,Vivian Z. Yue
5890,Vjollca Sadiraj
5891,Vladimir G. Spokoiny
5892,Vladimir Korobov
5893,Vladislav Damjanovic
5894,Volker Nocke
5895,Volker Wieland
5896,William A. Bomberger
5897,W. Bentley MacLeod
5898,W. Henry Chiu
5899,W. John Jordan
5900,W. Kip Viscusi
5901,W. Mark Crain
5902,W. Michael Hanemann
5903,W. Reed Walker
5904,W. Robert Reed
5905,W. Walker Hanlon
5907,Wallace P. Mullin
5908,Walter Bossert
5909,Walter Enders
5910,Walter Hettich
5911,Walter N. Thurman
5912,Warren C. Whatley
5913,Warren E. Weber
5915,Wayne E. Ferson
5916,Wayne Vroman
5917,Wei Li
5918,Wei Lo
5919,Wei Xiong
5920,Wendy A. Stock
5921,Wenlan Qian
5922,Werner Antweiler
5923,Werner Ploberger
5924,Werner Roeger
5925,Werner Stanzl
5926,Werner W. Pommerehne
5927,Wesley M. Cohen
5928,Wesley Yin
5929,Whitney K. Newey
5931,Wieland Müller
5932,Wilbert van der Klaauw
5934,"Wilbur John Coleman, II"
5935,Wilfred J. Ethier
5936,Willard E. Witte
5937,Willard G. Manning
5938,Willem H. Buiter
5939,William A. Barnett
5941,William A. Pizer
5942,William Adams
5943,William B. English
5944,William B. Vogt
5945,William B. Walstad
5946,William Bosshardt
5948,William C. Lee
5949,William C. Randolph
5950,William C. Strange
5951,William C. Wheaton
5952,William Chan
5953,William D. Grampp
5954,William D. Ingram
5955,William D. Nordhaus
5956,"William Darity, Jr."
5957,William E. Becker
5958,William E. Taylor
5959,William Easterly
5961,William Fuchs
5962,William G. Dewald
5963,William G. Gale
5965,William H. Greene
5966,William H. Sandholm
5968,William J. Carrington
5969,William J. Collins
5970,William J. Hausman
5971,William J. Marshall
5972,William Jack
5973,William L. Silber
5974,William Lazonick
5975,William M. Boal
5976,William N. Evans
5977,William N. Goetzmann
5979,William Novshek
5980,"William O. Brown, Jr."
5981,William P. Butz
5982,William P. Rogerson
5983,William R. Dougan
5984,William R. Johnson
5985,William R. Kerr
5986,William R. Zame
5987,William S. Krasker
5988,William Samuelson
5989,William Sjostrom
5990,William Troost
5991,William Woolston
5993,Willie Belton
5994,Willis Peterson
5995,Wim Vijverberg
5996,Wing Suen
5997,Wojciech Kopczuk
5998,Wojciech Olszewski
5999,Wolfgang Keller
6000,Wolfgang Pesendorfer
6001,Wolfram Schlenker
6002,Won Chang
6003,Woong Yong Park
6004,Wouter Dessein
6005,Wouter J. den Haan
6007,Xavier Freixas
6008,Xavier Gabaix
6009,Xavier Giné
6010,Xavier Giroud
6011,Xavier Mateos-Planas
6013,Xavier Sala-i-Martin
6014,Xavier Vives
6015,Xenia Matschke
6016,Xianghong Wang
6017,Xianwen Shi
6018,Xiao Wei
6019,Xiao-yuan Dong
6020,Xiaoquan (Michael) Zhang
6021,Xiaodong Zhu
6022,Xiaohong Chen
6023,Xiaoji Lin
6024,Xiaokai Yang
6025,Xiaolin Xing
6027,Xiaoxia Shi
6028,Xu Cheng
6029,Xu Tan
6030,Xuanming Su
6031,Xun Tang
6032,Yanqin Fan
6033,Y. Hossein Farzin
6035,Yash P. Mehra
6036,Yacine Aït-Sahalia
6038,Yair Tauman
6039,Yale M. Braunstein
6040,Yan Bai
6041,Yan Chen
6042,Yang Wang
6043,Yaniv Dover
6044,Yann Algan
6045,Yann Bramoullé
6046,Yannis M. Ioannides
6048,Yaron Azrieli
6049,Yaroslav Kryukov
6050,Yasutora Watanabe
6051,Yaw Nyarko
6052,Yehning Chen
6053,Yehuda Levy
6054,Yeon-Koo Che
6055,Yeung Lewis Chan
6056,Yi Qian
6057,Yi-Chun Chen
6058,YiLi Chien
6059,Yiannis P. Venieris
6060,Yiannis Vailakis
6062,Yihong Xia
6063,Ying Chen
6064,Ying Fan
6065,Yingyao Hu
6066,Yingyi Qian
6067,Yishay Mansour
6068,Yishay Yafeh
6069,Yiting Li
6070,Yixiao Sun
6071,Yoav Kislev
6072,Yoella Bereby-Meyer
6073,Yona Rubinstein
6074,Yong Kim
6075,Yong-Seok Choi
6076,Yongheng Deng
6077,Yongmiao Hong
6078,Yongseok Shin
6079,Yongsung Chang
6080,Yoon-Jae Whang
6081,Yoram Barzel
6082,Yoram Halevy
6083,Yoram Kroll
6084,Yoram Weiss
6085,Yorgos Y. Papageorgiou
6086,Yoshihiko Nishiyama
6087,Yoshiyasu Ono
6088,Yossi Feinberg
6089,Yosuke Yasuda
6090,Yoto V. Yotov
6091,Young Han Lee
6092,Yu Chen
6093,Yu Xie
6094,Yu-Chin Chen
6095,Yu-Chu Shen
6096,Yuanjun Zhang
6097,Yuichi Kitamura
6098,Yuichi Noguchi
6099,Yuichi Yamamoto
6100,Yuichiro Kamada
6101,Yujiro Hayami
6102,Yuk-fai Fong
6103,Yuka Ohno
6104,Yukio Koriyama
6105,Yulia Muzyrya
6106,Yuliy Sannikov
6107,Yuming Li
6108,Yuri Andrienko
6109,Yuriy Gorodnichenko
6110,Yusufcan Masatlioglu
6111,Yuting Zhang
6112,Yuval Heller
6113,Yuval Rottenstreich
6114,Yuval Salant
6115,Yuyu Chen
6116,Yves Sprumont
6117,Yves Zenou
6118,Zacharias Maniadis
6119,Zaifu Yang
6120,Zengjing Chen
6121,Zeynep K. Hansen
6122,Zheng Liu
6123,Zheng Song
6124,Zhi Wang
6125,Zhiguo He
6126,Zhijie Xiao
6127,Zhijun Chen
6128,Zhikang Eric Chua
6129,Zhiqiang Liu
6130,Zhiwei Zhang
6131,Zhiwu Chen
6132,Zhongjun Qu
6133,Zhongmin Wang
6134,Zhongyang Zhang
6135,Zhu Wang
6136,Zili Yang
6137,Zoltan J. Acs
6138,Zoran Ivković
6139,Zvi Bodie
6140,Zvi Eckstein
6142,Zvi Hercowitz
6143,Zvi Safra
6144,Zvika Neeman
6145,Ákos Valentinyi
6146,Álmos Telegdy
6147,Áureo de Paula
6148,Òscar Jordà
6149,André de Palma
6150,J. P. Evans
6151,Heejoon Kang
6152,Irma Adelman
6153,Feike C. Drost
6154,Martin Bronfenbrenner
6156,Eithan Hochman
6157,Prasanta Chandra Mahalanobis
6158,Stefan Mittnik
6159,Michael A. Magdalinos
6160,Bernard van Praag
6162,Richard Bellman
6163,V. K. Murthy
6164,James Tobin
6165,Anthony G. Lawrence
6166,Talbot Page
6167,C. Christian von Weizsäcker
6168,R. P. Parks
6170,Roy Radner
6171,Terje Lensberg
6172,Yoshitsugu Kanemoto
6174,Ahsan Mansur
6175,Kajal Lahiri
6176,Takao Fujimoto
6177,"Roman L. Weil, Jr."
6178,Franco Modigliani
6179,D. K. Ray-Chaudhuri
6180,Dagobert L. Brito
6181,Richard C. Kao
6182,Stanley R. Pliska
6183,John M. Hartwick
6184,John Gurland
6185,Willard T. Carleton
6186,John R. Meyer
6187,Edward Saibel
6189,P. R. Nayak
6190,Hamid Habibagahi
6191,Peter Schmidt
6192,Ibrahim Elbadawi
6193,Kunio Kawamata
6194,David A. Wilton
6195,Henry Jacob Landau
6196,Richard M. Goodwin
6197,Ian Domowitz
6198,Thomas F. Cargill
