ArticleID,Journal,Volume,Issue,FirstPage
1119,ECA,47,2,423
1120,ECA,47,2,437
1121,ECA,47,2,475
1122,ECA,47,2,495
1123,ECA,47,1,1
1124,ECA,47,1,25
1125,ECA,47,1,49
1126,ECA,47,1,61
1127,ECA,47,1,75
1128,ECA,47,1,91
1129,ECA,47,1,101
1130,ECA,47,1,115
1131,ECA,47,1,129
1132,ECA,47,1,153
1133,ECA,47,1,183
1134,ECA,46,6,1251
1135,ECA,46,6,1273
1136,ECA,46,6,1293
1137,ECA,46,6,1303
1138,ECA,46,6,1311
1139,ECA,46,6,1363
1140,ECA,46,6,1389
1141,ECA,46,6,1411
1142,ECA,46,6,1429
1143,ECA,46,6,1447
1144,ECA,46,6,1475
1145,ECA,46,6,1483
1146,ECA,46,5,985
1147,ECA,46,5,1013
1148,ECA,46,5,1025
1149,ECA,46,5,1045
1150,ECA,46,5,1061
1151,ECA,46,5,1097
1152,ECA,46,5,1127
1153,ECA,46,5,1155
1154,ECA,46,5,1165
1155,ECA,46,5,1181
1156,ECA,46,5,1193
1157,ECA,46,4,739
1158,ECA,46,4,761
1159,ECA,46,4,779
1160,ECA,46,4,807
1161,ECA,46,4,817
1162,ECA,46,4,835
1163,ECA,46,4,843
1164,ECA,46,4,869
1165,ECA,46,4,883
1166,ECA,46,4,901
1167,ECA,46,4,931
1168,ECA,46,4,961
1169,ECA,46,4,969
1170,ECA,46,3,515
1171,ECA,46,3,527
1172,ECA,46,3,541
1173,ECA,46,3,557
1174,ECA,46,3,571
1175,ECA,46,3,577
1176,ECA,46,3,587
1177,ECA,46,3,595
1178,ECA,46,3,615
1179,ECA,46,3,631
1180,ECA,46,3,643
1181,ECA,46,3,663
1182,ECA,46,3,677
1183,ECA,46,3,695
1184,ECA,46,3,705
1185,ECA,46,2,269
1186,ECA,46,2,285
1187,ECA,46,2,331
1188,ECA,46,2,345
1189,ECA,46,2,365
1190,ECA,46,2,379
1191,ECA,46,2,397
1192,ECA,46,2,403
1193,ECA,46,2,427
1194,ECA,46,2,435
1195,ECA,46,2,451
1196,ECA,46,1,1
1197,ECA,46,1,21
1198,ECA,46,1,33
1199,ECA,46,1,51
1200,ECA,46,1,59
1201,ECA,46,1,69
1202,ECA,46,1,87
1203,ECA,46,1,105
1204,ECA,46,1,147
1205,ECA,46,1,153
1206,ECA,46,1,163
1207,ECA,46,1,171
1208,ECA,46,1,181
1209,ECA,46,1,185
1210,ECA,46,1,201
1211,ECA,46,1,219
1212,ECA,45,8,1767
1213,ECA,45,8,1777
1214,ECA,45,8,1797
1215,ECA,45,8,1823
1216,ECA,45,8,1837
1217,ECA,45,8,1859
1218,ECA,45,8,1871
1219,ECA,45,8,1879
1220,ECA,45,8,1907
1221,ECA,45,8,1925
1222,ECA,45,8,1957
1223,ECA,45,8,1989
1224,ECA,45,7,1539
1225,ECA,45,7,1573
1226,ECA,45,7,1589
1227,ECA,45,7,1595
1228,ECA,45,7,1623
1229,ECA,45,7,1631
1230,ECA,45,7,1651
1231,ECA,45,7,1681
1232,ECA,45,7,1703
1233,ECA,45,6,1303
1234,ECA,45,6,1329
1235,ECA,45,6,1339
1236,ECA,45,6,1349
1237,ECA,45,6,1365
1238,ECA,45,6,1377
1239,ECA,45,6,1431
1240,ECA,45,6,1457
1241,ECA,45,6,1467
1242,ECA,45,6,1481
1243,ECA,45,6,1499
1244,ECA,45,6,1517
1245,ECA,45,5,1043
1246,ECA,45,5,1065
1247,ECA,45,5,1081
1248,ECA,45,5,1117
1249,ECA,45,5,1137
1250,ECA,45,5,1163
1251,ECA,45,5,1173
1252,ECA,45,5,1187
1253,ECA,45,5,1205
1254,ECA,45,5,1221
1255,ECA,45,5,1243
1256,ECA,45,5,1257
1257,ECA,45,5,1263
1258,ECA,45,5,1279
1259,ECA,45,4,783
1260,ECA,45,4,811
1261,ECA,45,4,821
1262,ECA,45,4,843
1263,ECA,45,4,853
1264,ECA,45,4,871
1265,ECA,45,4,881
1266,ECA,45,4,889
1267,ECA,45,4,895
1268,ECA,45,4,905
1269,ECA,45,4,939
1270,ECA,45,4,955
1271,ECA,45,4,969
1272,ECA,45,3,535
1273,ECA,45,3,573
1274,ECA,45,3,591
1275,ECA,45,3,601
1276,ECA,45,3,621
1277,ECA,45,3,641
1278,ECA,45,3,657
1279,ECA,45,3,665
1280,ECA,45,3,683
1281,ECA,45,3,703
1282,ECA,45,3,719
1283,ECA,45,3,729
1284,ECA,45,3,737
1285,ECA,45,3,745
1286,ECA,45,2,273
1287,ECA,45,2,295
1288,ECA,45,2,317
1289,ECA,45,2,329
1290,ECA,45,2,341
1291,ECA,45,2,361
1292,ECA,45,2,375
1293,ECA,45,2,399
1294,ECA,45,2,413
1295,ECA,45,2,427
1296,ECA,45,2,447
1297,ECA,45,2,463
1298,ECA,45,2,487
1299,ECA,45,2,497
1300,ECA,45,2,509
1301,ECA,45,1,1
1302,ECA,45,1,23
1303,ECA,45,1,53
1304,ECA,45,1,91
1305,ECA,45,1,101
1306,ECA,45,1,115
1307,ECA,45,1,133
1308,ECA,45,1,147
1309,ECA,45,1,163
1310,ECA,45,1,175
1311,ECA,45,1,183
1312,ECA,45,1,199
1313,ECA,44,6,1091
1314,ECA,44,6,1141
1315,ECA,44,6,1153
1316,ECA,44,6,1157
1317,ECA,44,6,1179
1318,ECA,44,6,1201
1319,ECA,44,6,1223
1320,ECA,44,6,1239
1321,ECA,44,6,1253
1322,ECA,44,6,1259
1323,ECA,44,6,1277
1324,ECA,44,6,1289
1325,ECA,44,5,841
1326,ECA,44,5,867
1327,ECA,44,5,879
1328,ECA,44,5,907
1329,ECA,44,5,939
1330,ECA,44,5,947
1331,ECA,44,5,963
1332,ECA,44,5,971
1333,ECA,44,5,979
1334,ECA,44,5,1001
1335,ECA,44,5,1017
1336,ECA,44,5,1033
1337,ECA,44,5,1045
1338,ECA,44,5,1077
1339,ECA,44,4,631
1340,ECA,44,4,651
1341,ECA,44,4,671
1342,ECA,44,4,685
1343,ECA,44,4,713
1344,ECA,44,4,725
1345,ECA,44,4,741
1346,ECA,44,4,751
1347,ECA,44,4,765
1348,ECA,44,4,777
1349,ECA,44,4,787
1350,ECA,44,4,793
1351,ECA,44,3,421
1352,ECA,44,3,449
1353,ECA,44,3,461
1354,ECA,44,3,467
1355,ECA,44,3,479
1356,ECA,44,3,485
1357,ECA,44,3,509
1358,ECA,44,3,547
1359,ECA,44,3,561
1360,ECA,44,3,575
1361,ECA,44,2,219
1362,ECA,44,2,241
1363,ECA,44,2,247
1364,ECA,44,2,283
1365,ECA,44,2,295
1366,ECA,44,2,305
1367,ECA,44,2,323
1368,ECA,44,2,337
1369,ECA,44,2,345
1370,ECA,44,2,353
1371,ECA,44,2,365
1372,ECA,44,1,1
1373,ECA,44,1,17
1374,ECA,44,1,43
1375,ECA,44,1,53
1376,ECA,44,1,67
1377,ECA,44,1,79
1378,ECA,44,1,91
1379,ECA,44,1,105
1380,ECA,44,1,115
1381,ECA,44,1,129
1382,ECA,44,1,137
1383,ECA,44,1,149
1384,ECA,44,1,167
1385,ECA,44,1,185
1386,ECA,43,5/6,815
1387,ECA,43,5/6,845
1388,ECA,43,5/6,853
1389,ECA,43,5/6,867
1390,ECA,43,5/6,877
1391,ECA,43,5/6,907
1392,ECA,43,5/6,913
1393,ECA,43,5/6,933
1394,ECA,43,5/6,937
1395,ECA,43,5/6,959
1396,ECA,43,4,611
1397,ECA,43,4,647
1398,ECA,43,4,661
1399,ECA,43,4,669
1400,ECA,43,4,683
1401,ECA,43,4,691
1402,ECA,43,4,711
1403,ECA,43,4,719
1404,ECA,43,4,727
1405,ECA,43,4,739
1406,ECA,43,4,745
1407,ECA,43,4,757
1408,ECA,43,4,771
1409,ECA,43,4,789
1410,ECA,43,3,363
1411,ECA,43,3,395
1412,ECA,43,3,421
1413,ECA,43,3,431
1414,ECA,43,3,455
1415,ECA,43,3,469
1416,ECA,43,3,493
1417,ECA,43,3,513
1418,ECA,43,2,187
1419,ECA,43,2,223
1420,ECA,43,2,231
1421,ECA,43,2,261
1422,ECA,43,2,283
1423,ECA,43,2,293
1424,ECA,43,2,301
1425,ECA,43,2,305
1426,ECA,43,2,327
1427,ECA,43,1,1
1428,ECA,43,1,31
1429,ECA,43,1,41
1430,ECA,43,1,65
1431,ECA,43,1,81
1432,ECA,43,1,93
1433,ECA,43,1,115
1434,ECA,43,1,125
1435,ECA,43,1,141
1436,ECA,43,1,147
1437,ECA,42,6,971
1438,ECA,42,6,999
1439,ECA,42,6,1013
1440,ECA,42,6,1031
1441,ECA,42,6,1045
1442,ECA,42,6,1069
1443,ECA,42,6,1081
1444,ECA,42,6,1093
1445,ECA,42,6,1115
1446,ECA,42,5,773
1447,ECA,42,5,803
1448,ECA,42,5,825
1449,ECA,42,5,841
1450,ECA,42,5,853
1451,ECA,42,5,869
1452,ECA,42,5,885
1453,ECA,42,5,893
1454,ECA,42,5,913
1455,ECA,42,5,921
1456,ECA,42,5,947
1457,ECA,42,4,611
1458,ECA,42,4,633
1459,ECA,42,4,643
1460,ECA,42,4,667
1461,ECA,42,4,695
1462,ECA,42,4,705
1463,ECA,42,4,717
1464,ECA,42,4,737
1465,ECA,42,4,749
1466,ECA,42,3,393
1467,ECA,42,3,425
1468,ECA,42,3,435
1469,ECA,42,3,461
1470,ECA,42,3,471
1471,ECA,42,3,487
1472,ECA,42,3,517
1473,ECA,42,3,547
1474,ECA,42,3,559
1475,ECA,42,3,579
1476,ECA,42,2,221
1477,ECA,42,2,239
1478,ECA,42,2,253
1479,ECA,42,2,267
1480,ECA,42,2,273
1481,ECA,42,2,279
1482,ECA,42,2,289
1483,ECA,42,2,303
1484,ECA,42,2,311
1485,ECA,42,2,333
1486,ECA,42,2,341
1487,ECA,42,2,369
1488,ECA,42,2,377
1489,ECA,42,1,1
1490,ECA,42,1,21
1491,ECA,42,1,35
1492,ECA,42,1,45
1493,ECA,42,1,55
1494,ECA,42,1,73
1495,ECA,42,1,87
1496,ECA,42,1,103
1497,ECA,42,1,135
1498,ECA,42,1,147
1499,ECA,42,1,169
1500,ECA,42,1,177
1501,ECA,42,1,191
1502,ECA,41,6,997
1503,ECA,41,6,1027
1504,ECA,41,6,1043
1505,ECA,41,6,1049
1506,ECA,41,6,1069
1507,ECA,41,6,1075
1508,ECA,41,6,1093
1509,ECA,41,6,1103
1510,ECA,41,6,1125
1511,ECA,41,6,1167
1512,ECA,41,6,1183
1513,ECA,41,5,797
1514,ECA,41,5,817
1515,ECA,41,5,829
1516,ECA,41,5,853
1517,ECA,41,5,867
1518,ECA,41,5,889
1519,ECA,41,5,901
1520,ECA,41,5,913
1521,ECA,41,5,937
1522,ECA,41,5,955
1523,ECA,41,5,965
1524,ECA,41,4,587
1525,ECA,41,4,603
1526,ECA,41,4,617
1527,ECA,41,4,633
1528,ECA,41,4,643
1529,ECA,41,4,657
1530,ECA,41,4,667
1531,ECA,41,4,683
1532,ECA,41,4,715
1533,ECA,41,4,723
1534,ECA,41,4,751
1535,ECA,41,4,761
1536,ECA,41,4,775
1537,ECA,41,3,383
1538,ECA,41,3,425
1539,ECA,41,3,455
1540,ECA,41,3,467
1541,ECA,41,3,503
1542,ECA,41,3,509
1543,ECA,41,3,529
1544,ECA,41,3,561
1545,ECA,41,2,263
1546,ECA,41,2,285
1547,ECA,41,2,321
1548,ECA,41,2,337
1549,ECA,41,2,347
1550,ECA,41,2,357
1551,ECA,41,1,1
1552,ECA,41,1,27
1553,ECA,41,1,41
1554,ECA,41,1,59
1555,ECA,41,1,67
1556,ECA,41,1,79
1557,ECA,41,1,97
1558,ECA,41,1,109
1559,ECA,41,1,119
1560,ECA,41,1,135
1561,ECA,40,6,979
1562,ECA,40,6,1003
1563,ECA,40,6,1021
1564,ECA,40,6,1043
1565,ECA,40,6,1059
1566,ECA,40,6,1083
1567,ECA,40,6,1091
1568,ECA,40,6,1109
1569,ECA,40,6,1121
1570,ECA,40,6,1137
1571,ECA,40,5,793
1572,ECA,40,5,827
1573,ECA,40,5,849
1574,ECA,40,5,855
1575,ECA,40,5,867
1576,ECA,40,5,883
1577,ECA,40,4,617
1578,ECA,40,4,643
1579,ECA,40,4,653
1580,ECA,40,4,681
1581,ECA,40,4,689
1582,ECA,40,4,699
1583,ECA,40,4,711
1584,ECA,40,4,723
1585,ECA,40,4,737
1586,ECA,40,3,431
1587,ECA,40,3,463
1588,ECA,40,3,487
1589,ECA,40,3,497
1590,ECA,40,3,515
1591,ECA,40,3,529
1592,ECA,40,3,549
1593,ECA,40,3,565
1594,ECA,40,3,579
1595,ECA,40,2,253
1596,ECA,40,2,261
1597,ECA,40,2,277
1598,ECA,40,2,289
1599,ECA,40,2,305
1600,ECA,40,2,311
1601,ECA,40,2,327
1602,ECA,40,2,343
1603,ECA,40,2,361
1604,ECA,40,2,371
1605,ECA,40,1,27
1606,ECA,40,1,43
1607,ECA,40,1,69
1608,ECA,40,1,87
1609,ECA,40,1,109
1610,ECA,40,1,137
1611,ECA,40,1,159
1612,ECA,40,1,177
1613,ECA,39,6,877
1614,ECA,39,6,899
1615,ECA,39,6,911
1616,ECA,39,6,939
1617,ECA,39,6,955
1618,ECA,39,6,983
1619,ECA,39,6,997
1620,ECA,39,6,1009
1621,ECA,39,6,1015
1622,ECA,39,5,659
1623,ECA,39,5,683
1624,ECA,39,5,695
1625,ECA,39,5,713
1626,ECA,39,5,723
1627,ECA,39,5,739
1628,ECA,39,5,751
1629,ECA,39,5,767
1630,ECA,39,5,773
1631,ECA,39,5,797
1632,ECA,39,5,813
1633,ECA,39,5,829
1634,ECA,39,3,417
1635,ECA,39,3,441
1636,ECA,39,3,455
1637,ECA,39,3,461
1638,ECA,39,3,467
1639,ECA,39,3,511
1640,ECA,39,3,531
1641,ECA,39,3,545
1642,ECA,39,3,565
1643,ECA,39,3,577
1644,ECA,39,3,593
1645,ECA,39,3,599
1646,ECA,39,3,625
1647,ECA,39,2,197
1648,ECA,39,2,219
1649,ECA,39,2,253
1650,ECA,39,2,273
1651,ECA,39,2,285
1652,ECA,39,2,305
1653,ECA,39,2,309
1654,ECA,39,2,341
1655,ECA,39,2,359
1656,ECA,39,2,383
1657,ECA,39,1,1
1658,ECA,39,1,23
1659,ECA,39,1,35
1660,ECA,39,1,55
1661,ECA,39,1,61
1662,ECA,39,1,73
1663,ECA,39,1,89
1664,ECA,39,1,119
1665,ECA,39,1,131
1666,ECA,38,6,816
1667,ECA,38,6,831
1668,ECA,38,6,856
1669,ECA,38,6,865
1670,ECA,38,6,889
1671,ECA,38,6,907
1672,ECA,38,5,587
1673,ECA,38,5,624
1674,ECA,38,5,661
1675,ECA,38,5,666
1676,ECA,38,5,682
1677,ECA,38,5,704
1678,ECA,38,5,712
1679,ECA,38,5,742
1680,ECA,38,5,754
1681,ECA,38,3,393
1682,ECA,38,3,410
1683,ECA,38,3,422
1684,ECA,38,3,430
1685,ECA,38,3,449
1686,ECA,38,3,453
1687,ECA,38,3,468
1688,ECA,38,3,473
1689,ECA,38,3,482
1690,ECA,38,3,490
1691,ECA,38,3,507
1692,ECA,38,3,517
1693,ECA,38,3,533
1694,ECA,38,3,542
1695,ECA,38,3,559
1696,ECA,38,2,187
1697,ECA,38,2,213
1698,ECA,38,2,225
1699,ECA,38,2,231
1700,ECA,38,2,251
1701,ECA,38,2,256
1702,ECA,38,2,276
1703,ECA,38,2,281
1704,ECA,38,2,298
1705,ECA,38,2,311
1706,ECA,38,2,324
1707,ECA,38,2,331
1708,ECA,38,1,1
1709,ECA,38,1,18
1710,ECA,38,1,39
1711,ECA,38,1,50
1712,ECA,38,1,66
1713,ECA,38,1,73
1714,ECA,38,1,93
1715,ECA,38,1,97
1716,ECA,38,1,118
1717,ECA,38,1,153
1718,ECA,38,1,165
1719,ECA,37,4,553
1720,ECA,37,4,578
1721,ECA,37,4,586
1722,ECA,37,4,600
1723,ECA,37,4,611
1724,ECA,37,4,629
1725,ECA,37,4,651
1726,ECA,37,4,660
1727,ECA,37,4,668
1728,ECA,37,4,685
1729,ECA,37,4,695
1730,ECA,37,4,706
1731,ECA,37,3,369
1732,ECA,37,3,382
1733,ECA,37,3,398
1734,ECA,37,3,408
1735,ECA,37,3,424
1736,ECA,37,3,439
1737,ECA,37,3,457
1738,ECA,37,3,470
1739,ECA,37,3,485
1740,ECA,37,3,490
1741,ECA,37,3,507
1742,ECA,37,3,528
1743,ECA,37,2,171
1744,ECA,37,2,193
1745,ECA,37,2,204
1746,ECA,37,2,222
1747,ECA,37,2,228
1748,ECA,37,2,252
1749,ECA,37,2,257
1750,ECA,37,2,275
1751,ECA,37,2,280
1752,ECA,37,2,298
1753,ECA,37,2,307
1754,ECA,37,2,324
1755,ECA,37,2,333
1756,ECA,37,1,1
1757,ECA,37,1,15
1758,ECA,37,1,25
1759,ECA,37,1,39
1760,ECA,37,1,44
1761,ECA,37,1,55
1762,ECA,37,1,73
1763,ECA,37,1,79
1764,ECA,37,1,95
1765,ECA,37,1,107
1766,ECA,37,1,122
1767,ECA,37,1,131
1768,ECA,36,3/4,437
1769,ECA,36,3/4,464
1770,ECA,36,3/4,497
1771,ECA,36,3/4,511
1772,ECA,36,3/4,530
1773,ECA,36,3/4,544
1774,ECA,36,3/4,575
1775,ECA,36,3/4,582
1776,ECA,36,2,213
1777,ECA,36,2,252
1778,ECA,36,2,260
1779,ECA,36,2,279
1780,ECA,36,2,291
1781,ECA,36,2,322
1782,ECA,36,2,337
1783,ECA,36,2,343
1784,ECA,36,2,365
1785,ECA,36,2,383
1786,ECA,36,2,397
1787,ECA,36,2,415
1788,ECA,36,1,1
1789,ECA,36,1,18
1790,ECA,36,1,31
1791,ECA,36,1,59
1792,ECA,36,1,71
1793,ECA,36,1,93
1794,ECA,36,1,97
1795,ECA,36,1,119
1796,ECA,36,1,133
1797,ECA,36,1,151
1798,ECA,36,1,155
1799,ECA,36,1,172
1800,ECA,35,3/4,379
1801,ECA,35,3/4,398
1802,ECA,35,3/4,419
1803,ECA,35,3/4,424
1804,ECA,35,3/4,447
1805,ECA,35,3/4,472
1806,ECA,35,3/4,485
1807,ECA,35,3/4,495
1808,ECA,35,3/4,509
1809,ECA,35,3/4,530
1810,ECA,35,2,169
1811,ECA,35,2,221
1812,ECA,35,2,234
1813,ECA,35,2,273
1814,ECA,35,2,278
1815,ECA,35,2,294
1816,ECA,35,2,321
1817,ECA,35,2,348
1818,ECA,35,2,356
1819,ECA,35,1,1
1820,ECA,35,1,16
1821,ECA,35,1,50
1822,ECA,35,1,89
1823,ECA,35,1,111
1824,ECA,35,1,123
1825,ECA,35,1,139
1826,ECA,35,1,143
1827,ECA,34,4,739
1828,ECA,34,4,756
1829,ECA,34,4,768
1830,ECA,34,4,784
1831,ECA,34,4,796
1832,ECA,34,4,805
1833,ECA,34,4,828
1834,ECA,34,4,833
1835,ECA,34,4,851
1836,ECA,34,4,862
1837,ECA,34,4,873
1838,ECA,34,3,541
1839,ECA,34,3,552
1840,ECA,34,3,563
1841,ECA,34,3,585
1842,ECA,34,3,613
1843,ECA,34,3,646
1844,ECA,34,3,661
1845,ECA,34,3,676
1846,ECA,34,3,686
1847,ECA,34,3,699
1848,ECA,34,3,709
1849,ECA,34,2,257
1850,ECA,34,2,283
1851,ECA,34,2,307
1852,ECA,34,2,354
1853,ECA,34,2,381
1854,ECA,34,2,396
1855,ECA,34,2,408
1856,ECA,34,2,433
1857,ECA,34,2,460
1858,ECA,34,2,472
1859,ECA,34,2,481
1860,ECA,34,2,491
1861,ECA,34,2,504
1862,ECA,34,1,1
1863,ECA,34,1,77
1864,ECA,34,1,105
1865,ECA,34,1,135
1866,ECA,34,1,150
1867,ECA,34,1,162
1868,ECA,34,1,173
1869,ECA,34,1,183
1870,ECA,34,1,193
1871,ECA,34,1,206
1872,ECA,34,1,215
1873,ECA,34,1,220
1874,ECA,33,4,671
1875,ECA,33,4,761
1876,ECA,33,4,781
1877,ECA,33,4,797
1878,ECA,33,4,802
1879,ECA,33,4,814
1880,ECA,33,4,829
1881,ECA,33,4,841
1882,ECA,33,4,847
1883,ECA,33,4,863
1884,ECA,33,3,520
1885,ECA,33,3,582
1886,ECA,33,3,593
1887,ECA,33,3,600
1888,ECA,33,3,608
1889,ECA,33,3,619
1890,ECA,33,3,624
1891,ECA,33,2,277
1892,ECA,33,2,289
1893,ECA,33,2,307
1894,ECA,33,2,321
1895,ECA,33,2,349
1896,ECA,33,2,357
1897,ECA,33,2,382
1898,ECA,33,2,409
1899,ECA,33,2,425
1900,ECA,33,1,1
1901,ECA,33,1,42
1902,ECA,33,1,67
1903,ECA,33,1,88
1904,ECA,33,1,114
1905,ECA,33,1,141
1906,ECA,33,1,170
1907,ECA,33,1,206
1908,ECA,33,1,225
1909,ECA,32,4,476
1910,ECA,32,4,510
1911,ECA,32,4,525
1912,ECA,32,4,532
1913,ECA,32,4,554
1914,ECA,32,4,576
1915,ECA,32,4,619
1916,ECA,32,4,649
1917,ECA,32,4,652
1918,ECA,32,3,241
1919,ECA,32,3,287
1920,ECA,32,3,339
1921,ECA,32,3,358
1922,ECA,32,3,374
1923,ECA,32,3,387
1924,ECA,32,3,399
1925,ECA,32,3,410
1926,ECA,32,1/2,39
1927,ECA,32,1/2,51
1928,ECA,32,1/2,57
1929,ECA,32,1/2,77
1930,ECA,32,1/2,82
1931,ECA,32,1/2,101
1932,ECA,32,1/2,122
1933,ECA,32,1/2,137
1934,ECA,32,1/2,151
1935,ECA,32,1/2,163
1936,ECA,32,1/2,174
1937,ECA,32,1/2,183
1938,ECA,32,1/2,189
1939,ECA,32,1/2,198
1940,ECA,31,4,646
1941,ECA,31,4,679
1942,ECA,31,4,694
1943,ECA,31,4,704
1944,ECA,31,3,349
1945,ECA,31,3,363
1946,ECA,31,3,391
1947,ECA,31,3,400
1948,ECA,31,3,422
1949,ECA,31,3,439
1950,ECA,31,3,464
1951,ECA,31,3,499
1952,ECA,31,3,514
1953,ECA,31,1/2,67
1954,ECA,31,1/2,90
1955,ECA,31,1/2,111
1956,ECA,31,1/2,131
1957,ECA,31,1/2,151
1958,ECA,31,1/2,165
1959,ECA,31,1/2,181
1960,ECA,31,1/2,197
1961,ECA,31,1/2,209
1962,ECA,31,1/2,243
1963,ECA,30,4,635
1964,ECA,30,4,670
1965,ECA,30,4,700
1966,ECA,30,4,729
1967,ECA,30,4,744
1968,ECA,30,4,770
1969,ECA,30,4,788
1970,ECA,30,4,801
1971,ECA,30,4,812
1972,ECA,30,4,818
1973,ECA,30,3,407
1974,ECA,30,3,424
1975,ECA,30,3,445
1976,ECA,30,3,463
1977,ECA,30,3,470
1978,ECA,30,3,480
1979,ECA,30,3,491
1980,ECA,30,3,501
1981,ECA,30,3,522
1982,ECA,30,3,548
1983,ECA,30,2,221
1984,ECA,30,2,239
1985,ECA,30,2,253
1986,ECA,30,2,267
1987,ECA,30,2,305
1988,ECA,30,2,332
1989,ECA,30,2,336
1990,ECA,30,2,343
1991,ECA,30,1,22
1992,ECA,30,1,34
1993,ECA,30,1,79
1994,ECA,30,1,88
1995,ECA,30,1,98
1996,ECA,30,1,140
1997,ECA,30,1,162
1998,ECA,29,4,499
1999,ECA,29,4,544
2000,ECA,29,4,556
2001,ECA,29,4,574
2002,ECA,29,4,591
2003,ECA,29,4,602
2004,ECA,29,4,617
2005,ECA,29,4,632
2006,ECA,29,4,650
2007,ECA,29,4,676
2008,ECA,29,4,700
2009,ECA,29,4,741
2010,ECA,29,4,767
2011,ECA,29,4,779
2012,ECA,29,3,293
2013,ECA,29,3,315
2014,ECA,29,3,336
2015,ECA,29,3,430
2016,ECA,29,2,111
2017,ECA,29,2,139
2018,ECA,29,2,171
2019,ECA,29,2,186
2020,ECA,29,2,203
2021,ECA,29,2,223
2022,ECA,29,2,238
2023,ECA,29,2,244
2024,ECA,29,1,1
2025,ECA,29,1,24
2026,ECA,29,1,33
2027,ECA,28,4,749
2028,ECA,28,4,810
2029,ECA,28,4,835
2030,ECA,28,4,846
2031,ECA,28,4,855
2032,ECA,28,4,866
2033,ECA,28,4,872
2034,ECA,28,4,882
2035,ECA,28,4,892
2036,ECA,28,4,900
2037,ECA,28,4,909
2038,ECA,28,3,497
2039,ECA,28,3,521
2040,ECA,28,3,551
2041,ECA,28,3,573
2042,ECA,28,3,591
2043,ECA,28,3,606
2044,ECA,28,3,618
2045,ECA,28,2,193
2046,ECA,28,2,244
2047,ECA,28,2,258
2048,ECA,28,2,272
2049,ECA,28,2,287
2050,ECA,28,2,310
2051,ECA,28,2,325
2052,ECA,28,2,352
2053,ECA,28,2,364
2054,ECA,28,2,368
2055,ECA,28,2,393
2056,ECA,28,2,407
2057,ECA,28,2,417
2058,ECA,28,2,428
2059,ECA,28,2,443
2060,ECA,28,2,464
2061,ECA,28,2,481
2062,ECA,28,2,490
2063,ECA,27,4,547
2064,ECA,27,4,575
2065,ECA,27,4,596
2066,ECA,27,4,626
2067,ECA,27,4,638
2068,ECA,27,4,654
2069,ECA,27,4,672
2070,ECA,27,3,355
2071,ECA,27,3,382
2072,ECA,27,3,399
2073,ECA,27,3,431
2074,ECA,27,3,448
2075,ECA,27,2,157
2076,ECA,27,2,177
2077,ECA,27,2,197
2078,ECA,27,2,215
2079,ECA,27,2,228
2080,ECA,27,2,245
2081,ECA,27,2,263
2082,ECA,27,1,1
2083,ECA,27,1,14
2084,ECA,27,1,30
2085,ECA,27,1,54
2086,ECA,27,1,72
2087,ECA,27,1,82
2088,ECA,27,1,116
2089,ECA,27,1,121
2090,ECA,26,4,487
2091,ECA,26,4,522
2092,ECA,26,4,566
2093,ECA,26,3,416
2094,ECA,26,2,193
2095,ECA,26,2,258
2096,ECA,26,2,286
2097,ECA,26,2,297
2098,ECA,26,2,306
2099,ECA,26,1,67
2100,ECA,26,1,117
2101,ECA,26,1,134
2102,ECA,26,1,146
2103,ECA,25,4,501
2104,ECA,25,4,532
2105,ECA,25,4,552
2106,ECA,25,3,423
2107,ECA,25,3,444
2108,ECA,25,3,456
2109,ECA,25,2,205
2110,ECA,25,2,222
2111,ECA,25,2,239
2112,ECA,25,2,269
2113,ECA,25,2,281
2114,ECA,25,2,302
2115,ECA,25,2,314
2116,ECA,25,2,346
2117,ECA,25,1,1
2118,ECA,25,1,53
2119,ECA,25,1,77
2120,ECA,25,1,84
2121,ECA,25,1,154
2122,ECA,24,4,365
2123,ECA,24,4,413
2124,ECA,24,4,429
2125,ECA,24,4,451
2126,ECA,24,4,467
2127,ECA,24,3,223
2128,ECA,24,3,264
2129,ECA,24,3,288
2130,ECA,24,2,158
2131,ECA,24,2,172
2132,ECA,24,2,178
2133,ECA,24,1,1
2134,ECA,24,1,47
2135,ECA,24,1,59
2136,ECA,23,4,396
2137,ECA,23,4,400
2138,ECA,23,4,432
2139,ECA,23,4,442
2140,ECA,23,3,239
2141,ECA,23,3,277
2142,ECA,23,3,295
2143,ECA,23,3,307
2144,ECA,23,2,151
2145,ECA,23,2,174
2146,ECA,23,1,30
2147,ECA,23,1,46
2148,ECA,22,4,461
2149,ECA,22,3,265
2150,ECA,22,3,291
2151,ECA,22,3,310
2152,ECA,22,3,360
2153,ECA,22,2,147
2154,ECA,22,2,162
2155,ECA,22,2,178
2156,ECA,22,2,193
2157,ECA,22,2,218
2158,ECA,22,2,228
2159,ECA,22,1,1
2160,ECA,22,1,37
2161,ECA,22,1,58
2162,ECA,19,4,404
2163,ECA,19,4,438
2164,ECA,19,4,466
2165,ECA,19,3,250
2166,ECA,19,3,273
2167,ECA,19,3,293
2168,ECA,19,3,306
2169,ECA,19,2,92
2170,ECA,19,2,112
2171,ECA,19,2,174
2172,ECA,19,1,1
2173,ECA,19,1,18
2174,ECA,19,1,40
2175,ECA,18,4,313
2176,ECA,18,4,329
